employee_id,record_date,def_amount,roth_amount,loan_amount
E1014,2025-04-01,53.99,7.89,0.0
E1014,2025-04-12,217.52,22.78,0.0
E1015,2025-01-07,136.5,6.34,0.0
E1015,2025-01-21,186.48,19.15,0.0
E1015,2025-02-18,188.06,26.79,0.0
E1015,2025-03-04,170.63,15.7,0.0
E1015,2025-03-18,115.28,16.13,0.0
E1015,2025-03-31,195.89,1.33,0.0
E1015,2025-04-15,44.75,2.53,0.0
E1016,2025-01-11,185.9,27.53,0.0
E1016,2025-01-18,67.08,5.98,0.0
E1016,2025-02-02,108.56,15.79,0.0
E1016,2025-03-02,124.36,7.74,0.0
E1016,2025-03-15,89.21,0.75,0.0
E1016,2025-03-29,195.65,23.86,0.0
E1016,2025-04-15,219.95,32.88,0.0
E1017,2025-01-05,139.98,16.15,0.0
E1017,2025-01-21,210.06,26.77,0.0
E1017,2025-02-02,84.52,5.71,0.0
E1017,2025-02-15,63.25,9.05,0.0
E1017,2025-03-01,149.11,5.11,0.0
E1017,2025-03-15,153.82,14.92,0.0
E1017,2025-03-31,60.44,6.09,0.0
E1017,2025-04-15,133.66,15.48,0.0
E1018,2025-01-13,136.23,17.08,0.0
E1018,2025-02-11,112.63,2.26,0.0
E1018,2025-03-16,78.33,1.6,0.0
E1018,2025-03-30,42.62,2.24,0.0
E1018,2025-04-12,146.19,8.6,0.0
E1019,2025-01-04,111.16,16.11,0.0
E1019,2025-01-21,132.52,15.58,0.0
E1019,2025-02-11,111.38,10.39,0.0
E1019,2025-02-17,195.23,27.81,0.0
E1019,2025-03-10,66.47,9.24,0.0
E1019,2025-03-17,128.58,4.98,0.0
E1019,2025-04-15,135.33999999999997,6.35,0.0
E1020,2025-01-19,63.2,1.21,0.0
E1020,2025-02-03,67.34,1.4,0.0
E1020,2025-02-18,155.36,4.24,0.0
E1020,2025-03-02,102.22,13.75,0.0
E1020,2025-03-16,108.93,12.55,0.0
E1020,2025-03-31,74.61,0.46,0.0
E1021,2025-01-06,52.89,0.96,0.0
E1021,2025-01-20,122.94,3.81,0.0
E1021,2025-02-02,105.57,7.97,0.0
E1021,2025-02-18,164.27,0.97,0.0
E1021,2025-03-01,183.89,17.32,0.0
E1021,2025-03-17,54.72,7.17,0.0
E1021,2025-03-31,205.76,1.89,0.0
E1021,2025-04-13,89.84,10.86,0.0
E1022,2025-01-13,160.16,4.84,0.0
E1022,2025-01-21,106.68,7.75,0.0
E1022,2025-02-03,151.29,8.37,0.0
E1022,2025-02-17,123.26,13.82,0.0
E1022,2025-03-03,57.27,1.76,0.0
E1022,2025-04-15,120.53,9.63,0.0
E1023,2025-02-01,97.97,3.11,0.0
E1023,2025-02-20,98.95,1.78,0.0
E1023,2025-03-01,209.25,17.83,0.0
E1023,2025-03-15,182.05,13.61,0.0
E1023,2025-03-30,59.989999999999995,4.48,0.0
E1023,2025-04-14,174.18,11.28,0.0
E1024,2025-01-04,62.96,2.68,0.0
E1024,2025-01-19,105.35,10.21,0.0
E1024,2025-02-07,142.74,7.62,0.0
E1024,2025-02-23,204.43,19.77,0.0
E1024,2025-03-08,58.32,1.34,0.0
E1024,2025-03-16,84.27,2.03,0.0
E1024,2025-03-30,73.58,3.15,0.0
E1024,2025-04-14,71.21,9.58,0.0
E1025,2025-01-11,49.959999999999994,4.28,0.0
E1025,2025-01-21,216.83,3.64,0.0
E1025,2025-02-03,111.61,16.23,0.0
E1025,2025-02-20,195.79,24.0,0.0
E1025,2025-03-01,86.42,2.22,0.0
E1025,2025-03-29,140.22,12.02,0.0
E1025,2025-04-12,90.4,10.43,0.0
E1026,2025-01-07,69.94,3.58,0.0
E1026,2025-01-21,112.11,4.78,0.0
E1026,2025-02-03,149.91,6.49,0.0
E1026,2025-02-18,144.62,3.35,0.0
E1026,2025-03-01,126.61,10.11,0.0
E1026,2025-03-18,49.33,2.49,0.0
E1026,2025-04-09,64.19,0.61,0.0
E1026,2025-04-14,218.19,10.55,0.0
E1027,2025-01-04,185.78,7.1,0.0
E1027,2025-01-21,162.67,18.55,0.0
E1027,2025-02-11,147.21,10.41,0.0
E1027,2025-02-24,114.13,5.97,0.0
E1027,2025-03-15,213.7,3.98,0.0
E1027,2025-04-01,155.62,24.15,0.0
E1027,2025-04-15,51.97,5.78,0.0
E1028,2025-01-05,143.41,18.11,0.0
E1028,2025-01-19,65.16,7.77,0.0
E1028,2025-02-04,76.29,1.87,0.0
E1028,2025-02-15,69.57,8.5,0.0
E1028,2025-03-04,159.74,12.53,0.0
E1028,2025-03-17,104.59,13.76,0.0
E1028,2025-03-31,110.64,13.55,0.0
E1028,2025-04-15,119.04,6.73,0.0
E1029,2025-01-14,123.28,5.57,0.0
E1029,2025-01-19,174.57,13.16,0.0
E1029,2025-02-03,75.99,11.04,0.0
E1029,2025-02-18,137.84,18.74,0.0
E1029,2025-03-15,209.17,19.69,0.0
E1029,2025-04-01,100.28,2.09,0.0
E1029,2025-04-15,182.92,17.01,0.0
E1030,2025-01-07,136.02,18.24,0.0
E1030,2025-01-28,172.54,4.14,0.0
E1030,2025-02-01,84.73,9.46,0.0
E1030,2025-02-15,59.16,3.94,0.0
E1030,2025-03-01,197.82,10.15,0.0
E1030,2025-03-18,205.15,3.12,0.0
E1030,2025-03-30,62.95,3.75,0.0
E1030,2025-04-13,169.97,4.13,0.0
E1031,2025-01-06,170.01,18.36,0.0
E1031,2025-01-21,155.41,16.18,0.0
E1031,2025-02-09,137.69,5.2,0.0
E1031,2025-02-18,102.23,2.78,0.0
E1031,2025-03-04,203.52,17.81,0.0
E1031,2025-03-17,134.51,7.77,0.0
E1031,2025-04-01,67.6,5.94,0.0
E1031,2025-04-12,131.06,12.02,0.0
E1032,2025-01-06,43.26,5.66,0.0
E1032,2025-01-19,207.78,17.61,0.0
E1032,2025-02-02,165.4,22.89,0.0
E1032,2025-02-17,167.3,3.83,0.0
E1032,2025-03-02,139.94,13.08,0.0
E1032,2025-04-04,206.6,13.97,0.0
E1032,2025-04-14,60.38,8.92,0.0
E1033,2025-01-07,191.0,3.57,0.0
E1033,2025-01-18,205.75,26.85,0.0
E1033,2025-02-02,128.33999999999997,11.83,0.0
E1033,2025-02-17,49.86,2.51,0.0
E1033,2025-03-22,100.03,5.97,0.0
E1033,2025-03-31,136.73,18.87,0.0
E1034,2025-01-06,158.98,11.72,0.0
E1034,2025-01-29,121.44,2.57,0.0
E1034,2025-02-01,71.75,5.36,0.0
E1034,2025-02-18,115.41,15.84,0.0
E1034,2025-03-17,153.81,0.3,0.0
E1034,2025-04-01,159.44,4.26,0.0
E1034,2025-04-12,212.99,4.75,0.0
E1035,2025-01-06,114.63,1.47,0.0
E1035,2025-02-03,147.17,1.48,0.0
E1035,2025-03-03,201.65,6.2,0.0
E1035,2025-04-01,124.97,10.59,0.0
E1036,2025-01-04,121.59,9.56,0.0
E1036,2025-01-27,119.34,7.17,0.0
E1036,2025-02-02,140.74,3.28,0.0
E1036,2025-02-15,72.75,9.4,0.0
E1036,2025-03-03,210.3,11.78,0.0
E1036,2025-03-16,84.17,8.57,0.0
E1036,2025-04-13,168.88,16.69,0.0
E1037,2025-01-04,31.430000000000003,1.49,0.0
E1037,2025-01-18,160.94,0.48,0.0
E1037,2025-02-03,58.74,7.05,0.0
E1037,2025-02-23,72.14,7.06,0.0
E1037,2025-03-11,82.87,1.24,0.0
E1037,2025-03-24,101.55,9.08,0.0
E1037,2025-03-31,197.84,11.29,0.0
E1037,2025-04-15,76.9,3.38,0.0
E1038,2025-01-19,55.39,1.73,0.0
E1038,2025-02-04,44.78,1.22,0.0
E1038,2025-02-17,144.95,9.16,0.0
E1038,2025-03-09,200.68,24.61,0.0
E1038,2025-04-08,96.74000000000001,9.59,0.0
E1038,2025-04-21,154.95,9.36,0.0
E1039,2025-01-07,118.5,5.23,0.0
E1039,2025-01-20,210.72,24.14,0.0
E1039,2025-02-04,65.22,8.5,0.0
E1039,2025-02-17,142.73,17.14,0.0
E1039,2025-03-15,88.36,7.18,0.0
E1039,2025-03-29,154.03,5.96,0.0
E1039,2025-04-14,65.08,8.15,0.0
E1040,2025-01-14,200.76999999999998,17.13,0.0
E1040,2025-01-18,109.72999999999999,0.25,0.0
E1040,2025-02-16,89.33,7.43,0.0
E1040,2025-03-01,157.26,19.57,0.0
E1040,2025-03-15,59.0,0.13,0.0
E1040,2025-04-01,202.0,26.48,0.0
E1040,2025-04-12,147.53,13.29,0.0
E1041,2025-01-07,180.43,4.2,0.0
E1041,2025-01-18,115.38,6.63,0.0
E1041,2025-02-22,49.07000000000001,7.74,0.0
E1041,2025-03-04,143.03,5.47,0.0
E1041,2025-03-17,91.96,4.91,0.0
E1041,2025-04-17,150.13,10.14,0.0
E1042,2025-01-07,208.63,22.93,0.0
E1042,2025-01-19,78.69,0.37,0.0
E1042,2025-02-03,87.21,7.78,0.0
E1042,2025-03-01,147.43,7.39,0.0
E1042,2025-03-17,178.76,2.86,0.0
E1042,2025-03-30,53.290000000000006,5.85,0.0
E1042,2025-04-13,163.91,10.69,0.0
E1043,2025-01-05,99.32,10.36,0.0
E1043,2025-01-29,165.05,6.74,0.0
E1043,2025-02-04,146.24,7.92,0.0
E1043,2025-02-17,56.48,7.77,0.0
E1043,2025-03-06,64.63,9.21,0.0
E1043,2025-03-15,120.28,3.34,0.0
E1043,2025-03-29,149.14999999999998,18.01,0.0
E1044,2025-01-04,152.09,20.97,0.0
E1044,2025-01-18,128.1,4.25,0.0
E1044,2025-02-03,217.78,30.84,0.0
E1044,2025-02-18,47.1,4.98,0.0
E1044,2025-03-16,142.23,19.53,0.0
E1044,2025-04-13,93.52,12.97,0.0
E1045,2025-01-06,214.79,30.42,0.0
E1045,2025-01-20,142.59,16.21,0.0
E1045,2025-03-02,81.4,1.47,0.0
E1045,2025-03-22,53.85,5.62,0.0
E1045,2025-03-30,101.18,11.0,0.0
E1045,2025-04-15,51.76,2.45,0.0
E1046,2025-01-14,137.11,16.26,0.0
E1046,2025-01-18,97.38,9.14,0.0
E1046,2025-02-03,199.48,18.43,0.0
E1046,2025-02-18,81.93,0.3,0.0
E1046,2025-03-08,196.62,0.63,0.0
E1046,2025-03-15,219.39999999999998,15.67,0.0
E1046,2025-04-01,183.78,27.51,0.0
E1046,2025-04-13,98.22999999999999,11.87,0.0
E1047,2025-01-05,145.06,11.9,0.0
E1047,2025-01-21,217.14,25.02,0.0
E1047,2025-02-04,115.2,7.28,0.0
E1047,2025-02-18,153.28,6.19,0.0
E1047,2025-03-04,103.83,4.47,0.0
E1047,2025-03-16,93.34,3.27,0.0
E1047,2025-03-31,71.97,0.13,0.0
E1047,2025-04-12,125.98,6.74,0.0
E1048,2025-01-05,79.29,11.3,0.0
E1048,2025-01-21,177.42,2.43,0.0
E1048,2025-02-04,198.24,28.09,0.0
E1048,2025-02-17,124.13,11.42,0.0
E1048,2025-03-11,70.07,10.42,0.0
E1048,2025-03-22,81.7,11.55,0.0
E1048,2025-04-01,156.94,14.31,0.0
E1048,2025-04-19,116.11,4.58,0.0
E1049,2025-01-07,93.67,2.23,0.0
E1049,2025-02-09,214.44,28.43,0.0
E1049,2025-02-26,207.0,30.89,0.0
E1049,2025-03-10,71.3,4.24,0.0
E1049,2025-03-15,176.48,18.43,0.0
E1049,2025-03-29,67.7,8.28,0.0
E1049,2025-04-12,80.4,2.7,0.0
E1050,2025-01-06,136.66,12.15,0.0
E1050,2025-01-20,163.29,1.98,0.0
E1050,2025-02-10,87.81,1.71,0.0
E1050,2025-02-24,199.97,28.67,0.0
E1050,2025-03-04,195.18,23.7,0.0
E1050,2025-03-16,157.94,13.05,0.0
E1050,2025-04-12,107.08,4.17,0.0
E1051,2025-01-06,170.22,12.66,0.0
E1051,2025-01-20,54.59,1.8,0.0
E1051,2025-02-15,193.22,14.35,0.0
E1051,2025-03-08,126.51,11.24,0.0
E1051,2025-03-18,188.44,9.83,0.0
E1051,2025-03-31,150.39,13.75,0.0
E1051,2025-04-15,198.15,23.7,0.0
E1052,2025-01-20,196.11,20.84,0.0
E1052,2025-02-18,162.43,15.07,0.0
E1052,2025-03-03,175.49,4.18,0.0
E1052,2025-03-15,198.56,25.97,0.0
E1052,2025-04-13,63.2,3.18,0.0
E1053,2025-01-07,189.73000000000002,4.19,0.0
E1053,2025-02-15,151.05,22.23,0.0
E1053,2025-03-03,153.73,5.99,0.0
E1053,2025-03-22,168.11,12.48,0.0
E1053,2025-03-29,59.26,6.76,0.0
E1054,2025-01-04,101.54,9.64,0.0
E1054,2025-01-20,207.77,3.19,0.0
E1054,2025-02-02,208.7,21.53,0.0
E1054,2025-02-18,52.21,2.36,0.0
E1054,2025-03-03,167.47,1.69,0.0
E1054,2025-03-17,144.79,7.51,0.0
E1054,2025-03-30,151.76,1.04,0.0
E1054,2025-04-18,196.88,28.75,0.0
E1055,2025-01-06,214.4,24.11,0.0
E1055,2025-01-19,63.42,7.21,0.0
E1055,2025-02-04,35.61,0.15,0.0
E1055,2025-02-15,127.96,14.79,0.0
E1055,2025-03-09,162.99,10.9,0.0
E1055,2025-03-16,89.25,13.35,0.0
E1055,2025-03-29,99.88999999999999,7.9,0.0
E1055,2025-04-13,183.07,19.05,0.0
E1056,2025-01-06,79.74,0.99,0.0
E1056,2025-01-20,162.49,15.95,0.0
E1056,2025-02-02,89.19,12.72,0.0
E1056,2025-02-24,67.19,4.36,0.0
E1056,2025-03-01,209.85,13.21,0.0
E1056,2025-03-25,143.64000000000001,9.24,0.0
E1056,2025-04-01,217.12,13.33,0.0
E1056,2025-04-14,186.6,6.93,0.0
E1057,2025-01-07,45.6,4.46,0.0
E1057,2025-01-26,104.99,13.79,0.0
E1057,2025-02-02,214.27,5.96,0.0
E1057,2025-02-17,196.35,22.87,0.0
E1057,2025-03-01,191.82000000000002,22.65,0.0
E1057,2025-03-16,152.72,3.01,0.0
E1057,2025-04-01,51.68,6.33,0.0
E1057,2025-04-19,183.38,13.25,0.0
E1058,2025-01-05,61.12,1.15,0.0
E1058,2025-01-20,163.4,10.55,0.0
E1058,2025-02-04,54.300000000000004,5.61,0.0
E1058,2025-02-15,159.63,5.84,0.0
E1058,2025-03-04,95.87,6.55,0.0
E1058,2025-03-21,36.71,0.46,0.0
E1058,2025-03-31,126.39,11.38,0.0
E1059,2025-01-21,47.13,3.4,0.0
E1059,2025-02-01,58.89,2.14,0.0
E1059,2025-02-17,217.54,4.65,0.0
E1059,2025-03-10,151.27,15.94,0.0
E1059,2025-03-21,140.74,0.21,0.0
E1059,2025-03-30,98.76,7.67,0.0
E1059,2025-04-14,55.82,2.94,0.0
E1060,2025-01-06,45.98,0.54,0.0
E1060,2025-01-21,111.45,2.22,0.0
E1060,2025-02-03,142.16,14.7,0.0
E1060,2025-02-17,167.48000000000002,5.53,0.0
E1060,2025-03-01,58.82,5.62,0.0
E1060,2025-03-16,167.17,0.79,0.0
E1060,2025-04-08,208.52,1.63,0.0
E1060,2025-04-13,137.43,14.62,0.0
E1061,2025-01-25,200.05,9.38,0.0
E1061,2025-02-04,54.42,7.3,0.0
E1061,2025-02-21,138.57,16.99,0.0
E1061,2025-03-04,121.42,11.72,0.0
E1061,2025-03-24,134.75,14.79,0.0
E1061,2025-03-31,54.69,0.5,0.0
E1061,2025-04-14,103.07000000000001,2.02,0.0
E1062,2025-01-06,79.46,11.63,0.0
E1062,2025-01-21,100.64,2.75,0.0
E1062,2025-02-03,182.15,18.0,0.0
E1062,2025-02-18,129.68,10.8,0.0
E1062,2025-03-03,169.46,5.81,0.0
E1062,2025-03-31,166.07,4.7,0.0
E1062,2025-04-14,40.88,0.24,0.0
E1063,2025-01-13,123.27,16.05,0.0
E1063,2025-01-27,170.89,19.04,0.0
E1063,2025-02-08,116.59,6.05,0.0
E1063,2025-02-15,83.80000000000001,15.82,0.0
E1063,2025-03-11,196.07,17.02,0.0
E1063,2025-03-16,118.95,12.94,0.0
E1063,2025-03-29,127.6,16.72,0.0
E1063,2025-04-12,190.97,12.79,0.0
E1064,2025-01-05,132.15,20.07,0.0
E1064,2025-01-21,163.79,14.41,0.0
E1064,2025-02-03,63.68,6.84,0.0
E1064,2025-02-15,190.51,5.49,0.0
E1064,2025-03-04,214.85,5.83,0.0
E1064,2025-03-17,181.14999999999998,14.31,0.0
E1064,2025-04-06,197.47,13.14,0.0
E1064,2025-04-19,104.66,9.31,0.0
E1065,2025-01-05,69.43,4.07,0.0
E1065,2025-01-21,214.49,8.31,0.0
E1065,2025-02-02,171.88,7.72,0.0
E1065,2025-02-15,63.56,9.25,0.0
E1065,2025-03-03,121.68,4.31,0.0
E1065,2025-03-25,53.23,1.36,0.0
E1065,2025-04-01,133.56,6.75,0.0
E1065,2025-04-14,189.2,12.23,0.0
E1066,2025-01-06,84.77,7.85,0.0
E1066,2025-01-24,150.6,4.19,0.0
E1066,2025-02-04,46.6,5.15,0.0
E1066,2025-02-16,159.48,11.35,0.0
E1066,2025-03-04,191.95,23.2,0.0
E1066,2025-03-15,145.36,18.93,0.0
E1066,2025-04-13,88.55,0.76,0.0
E1067,2025-01-05,135.61,19.05,0.0
E1067,2025-01-21,47.08,0.86,0.0
E1067,2025-02-04,121.4,17.01,0.0
E1067,2025-02-17,96.91,7.37,0.0
E1067,2025-03-02,47.48,1.06,0.0
E1067,2025-03-15,192.84,31.5,0.0
E1067,2025-04-01,229.73000000000002,20.26,0.0
E1068,2025-01-07,127.99,12.8,0.0
E1068,2025-01-21,65.14,0.29,0.0
E1068,2025-02-02,95.43,10.09,0.0
E1068,2025-02-24,76.33,7.71,0.0
E1068,2025-03-01,223.21,3.02,0.0
E1068,2025-03-18,119.88,15.61,0.0
E1068,2025-03-31,71.89,7.47,0.0
E1068,2025-04-12,200.02,27.04,0.0
E1069,2025-01-18,196.4,16.81,0.0
E1069,2025-02-04,54.95,6.35,0.0
E1069,2025-02-25,161.77,5.23,0.0
E1069,2025-03-15,157.22,2.51,0.0
E1069,2025-03-31,158.41,23.75,0.0
E1069,2025-04-13,48.68,7.14,0.0
E1070,2025-01-05,127.36,14.79,0.0
E1070,2025-01-19,142.06,15.74,0.0
E1070,2025-02-03,198.13,12.01,0.0
E1070,2025-02-17,98.87,9.9,0.0
E1070,2025-03-02,185.41,21.2,0.0
E1070,2025-03-17,183.61,12.0,0.0
E1070,2025-03-29,189.43,3.38,0.0
E1070,2025-04-13,41.04,2.0,0.0
E1071,2025-01-04,105.96,6.3,0.0
E1071,2025-01-28,165.18,9.63,0.0
E1071,2025-02-01,114.42,4.3,0.0
E1071,2025-02-16,86.08,0.89,0.0
E1071,2025-03-01,160.28,14.89,0.0
E1071,2025-03-18,141.60000000000002,7.03,0.0
E1071,2025-04-01,133.43,9.59,0.0
E1071,2025-04-15,44.62,2.28,0.0
E1072,2025-01-06,108.44,6.49,0.0
E1072,2025-01-28,144.43,11.56,0.0
E1072,2025-02-03,149.42,17.14,0.0
E1072,2025-02-16,209.12,20.07,0.0
E1072,2025-03-17,41.36,4.02,0.0
E1072,2025-03-30,201.65,7.36,0.0
E1072,2025-04-14,206.87,1.87,0.0
E1073,2025-01-07,208.2,10.98,0.0
E1073,2025-01-19,58.26,4.25,0.0
E1073,2025-02-01,86.22,3.68,0.0
E1073,2025-02-26,95.31,11.48,0.0
E1073,2025-03-02,137.05,6.4,0.0
E1073,2025-03-29,70.16,5.53,0.0
E1073,2025-04-15,72.61,7.42,0.0
E1074,2025-01-07,83.11,5.72,0.0
E1074,2025-02-01,86.18,12.45,0.0
E1074,2025-02-16,127.04,15.36,0.0
E1074,2025-03-31,167.5,18.22,0.0
E1074,2025-04-15,81.05,2.58,0.0
E1075,2025-01-06,149.98,9.25,0.0
E1075,2025-01-18,191.18,25.81,0.0
E1075,2025-02-20,180.49,7.44,0.0
E1075,2025-03-03,196.45,11.95,0.0
E1075,2025-03-24,57.2,5.35,0.0
E1075,2025-04-01,121.32,10.68,0.0
E1075,2025-04-14,70.24,7.76,0.0
E1076,2025-01-15,195.3,6.35,0.0
E1076,2025-01-21,57.23,0.2,0.0
E1076,2025-02-04,155.55,14.17,0.0
E1076,2025-02-16,138.41,4.82,0.0
E1076,2025-03-11,110.36,9.84,0.0
E1076,2025-03-15,111.23999999999998,19.18,0.0
E1076,2025-04-01,165.13,10.01,0.0
E1076,2025-04-15,117.08,12.6,0.0
E1077,2025-01-07,164.64,24.48,0.0
E1077,2025-01-20,63.11,0.99,0.0
E1077,2025-02-07,170.38,14.78,0.0
E1077,2025-02-23,89.35,1.06,0.0
E1077,2025-03-08,40.010000000000005,7.43,0.0
E1077,2025-03-20,98.21,3.34,0.0
E1077,2025-04-01,103.9,1.08,0.0
E1078,2025-01-21,137.2,18.11,0.0
E1078,2025-02-16,98.38,4.91,0.0
E1078,2025-03-02,168.6,23.94,0.0
E1078,2025-03-21,140.4,15.39,0.0
E1078,2025-03-29,123.74,1.12,0.0
E1078,2025-04-15,141.21,20.28,0.0
E1079,2025-01-11,56.599999999999994,7.41,0.0
E1079,2025-02-03,121.07,13.73,0.0
E1079,2025-02-16,102.56,10.23,0.0
E1079,2025-03-04,183.18,25.48,0.0
E1079,2025-03-17,82.24,4.93,0.0
E1079,2025-03-30,67.43,10.04,0.0
E1079,2025-04-14,206.86,16.75,0.0
