employee_id,record_date,def_amount,roth_amount,loan_amount
E1010,2025-03-14,93.45,0.0,0.0
E1010,2025-03-28,152.04,0.0,0.0
E1010,2025-04-11,142.0,0.0,0.0
E1011,2025-01-03,152.52,0.0,0.0
E1011,2025-01-17,117.24,0.0,0.0
E1011,2025-01-31,107.23,0.0,0.0
E1011,2025-02-14,69.17,0.0,0.0
E1011,2025-02-28,92.67,0.0,0.0
E1011,2025-03-14,106.42,0.0,0.0
E1011,2025-03-28,61.52,0.0,0.0
E1011,2025-04-11,78.68,0.0,0.0
E1012,2025-01-03,127.77,0.0,0.0
E1012,2025-01-17,145.64,0.0,0.0
E1012,2025-01-31,179.79,0.0,0.0
E1012,2025-02-14,171.3,0.0,0.0
E1012,2025-02-28,133.53,0.0,0.0
E1012,2025-03-14,104.76,0.0,0.0
E1012,2025-03-28,132.7,0.0,0.0
E1012,2025-04-11,152.13,0.0,0.0
E1013,2025-01-03,65.38,0.0,0.0
E1013,2025-01-17,103.29,0.0,0.0
E1013,2025-01-31,159.17,0.0,0.0
E1013,2025-02-14,99.9,0.0,0.0
E1013,2025-02-28,124.34,0.0,0.0
E1013,2025-03-14,126.41,0.0,0.0
E1013,2025-03-28,73.98,0.0,0.0
E1013,2025-04-11,97.09,0.0,0.0
E1014,2025-01-03,93.49,0.0,0.0
E1014,2025-01-17,53.41,0.0,0.0
E1014,2025-01-31,53.14,0.0,0.0
E1014,2025-02-14,158.12,0.0,0.0
E1014,2025-02-28,85.5,0.0,0.0
E1014,2025-03-14,117.35,0.0,0.0
E1014,2025-03-28,88.83,0.0,0.0
E1014,2025-04-11,172.29,0.0,0.0
E1015,2025-01-03,83.71,0.0,0.0
E1015,2025-01-17,105.86,0.0,0.0
E1015,2025-01-31,163.45,0.0,0.0
E1015,2025-02-14,159.45,0.0,0.0
E1015,2025-02-28,74.19,0.0,0.0
E1015,2025-03-14,154.34,0.0,0.0
E1015,2025-03-28,109.56,0.0,0.0
E1015,2025-04-11,112.79,0.0,0.0
E1016,2025-01-03,67.35,0.0,0.0
E1016,2025-01-17,60.48,0.0,0.0
E1016,2025-01-31,144.63,0.0,0.0
E1016,2025-02-14,114.54,0.0,0.0
E1016,2025-02-28,106.79,0.0,0.0
E1016,2025-03-14,144.84,0.0,0.0
E1016,2025-03-28,149.52,0.0,0.0
E1016,2025-04-11,70.66,0.0,0.0
E1017,2025-01-03,129.33,0.0,0.0
E1017,2025-01-17,67.6,0.0,0.0
E1017,2025-01-31,147.68,0.0,0.0
E1017,2025-02-14,135.4,0.0,0.0
E1017,2025-02-28,174.36,0.0,0.0
E1017,2025-03-14,58.96,0.0,0.0
E1017,2025-03-28,57.42,0.0,0.0
E1017,2025-04-11,86.68,0.0,0.0
E1018,2025-01-03,84.02,0.0,0.0
E1018,2025-01-17,82.11,0.0,0.0
E1018,2025-01-31,167.81,0.0,0.0
E1018,2025-02-14,82.44,0.0,0.0
E1018,2025-02-28,85.35,0.0,0.0
E1018,2025-03-14,148.72,0.0,0.0
E1018,2025-03-28,108.47,0.0,0.0
E1018,2025-04-11,150.97,0.0,0.0
E1019,2025-01-03,58.5,0.0,0.0
E1019,2025-01-17,113.38,0.0,0.0
E1019,2025-01-31,54.37,0.0,0.0
E1019,2025-02-14,58.14,0.0,0.0
E1019,2025-02-28,167.84,0.0,0.0
E1019,2025-03-14,68.1,0.0,0.0
E1019,2025-03-28,119.21,0.0,0.0
E1019,2025-04-11,103.44,0.0,0.0
E1020,2025-01-03,95.15,0.0,0.0
E1020,2025-01-17,166.98,0.0,0.0
E1020,2025-01-31,52.84,0.0,0.0
E1020,2025-02-14,136.29,0.0,0.0
E1020,2025-02-28,175.24,0.0,0.0
E1020,2025-03-14,122.82,0.0,0.0
E1020,2025-03-28,171.79,0.0,0.0
E1020,2025-04-11,56.79,0.0,0.0
E1021,2025-01-03,104.44,0.0,0.0
E1021,2025-01-17,83.82,0.0,0.0
E1021,2025-01-31,145.01,0.0,0.0
E1021,2025-02-14,177.57,0.0,0.0
E1021,2025-02-28,83.35,0.0,0.0
E1021,2025-03-14,135.04,0.0,0.0
E1021,2025-03-28,75.75,0.0,0.0
E1021,2025-04-11,123.49,0.0,0.0
E1022,2025-01-03,110.31,0.0,0.0
E1022,2025-01-17,176.36,0.0,0.0
E1022,2025-01-31,129.11,0.0,0.0
E1022,2025-02-14,95.44,0.0,0.0
E1022,2025-02-28,64.83,0.0,0.0
E1022,2025-03-14,69.66,0.0,0.0
E1022,2025-03-28,79.29,0.0,0.0
E1022,2025-04-11,82.63,0.0,0.0
E1023,2025-01-03,160.58,0.0,0.0
E1023,2025-01-17,122.96,0.0,0.0
E1023,2025-01-31,118.04,0.0,0.0
E1023,2025-02-14,64.92,0.0,0.0
E1023,2025-02-28,161.82,0.0,0.0
E1023,2025-03-14,143.97,0.0,0.0
E1023,2025-03-28,58.8,0.0,0.0
E1023,2025-04-11,142.02,0.0,0.0
E1024,2025-01-03,120.66,0.0,0.0
E1024,2025-01-17,60.62,0.0,0.0
E1024,2025-01-31,109.58,98.47,0.0
E1024,2025-02-14,71.55,144.57,0.0
E1024,2025-02-28,160.5,116.9,0.0
E1024,2025-03-14,110.1,91.18,0.0
E1024,2025-03-28,134.63,0.0,0.0
E1024,2025-04-11,120.91,0.0,0.0
E1025,2025-01-03,58.1,0.0,0.0
E1025,2025-01-17,116.63,0.0,0.0
E1025,2025-01-31,154.83,0.0,0.0
E1025,2025-02-14,109.7,0.0,0.0
E1025,2025-02-28,56.75,0.0,0.0
E1025,2025-03-14,152.22,0.0,0.0
E1025,2025-03-28,76.18,0.0,0.0
E1025,2025-04-11,83.62,0.0,0.0
E1026,2025-01-03,71.41,0.0,0.0
E1026,2025-01-17,92.93,0.0,0.0
E1026,2025-01-31,148.38,0.0,0.0
E1026,2025-02-14,117.52,0.0,0.0
E1026,2025-02-28,76.63,0.0,0.0
E1026,2025-03-14,164.12,0.0,0.0
E1026,2025-03-28,164.35,0.0,0.0
E1026,2025-04-11,163.18,0.0,0.0
E1027,2025-01-03,81.04,0.0,0.0
E1027,2025-01-17,108.66,0.0,0.0
E1027,2025-01-31,178.05,0.0,0.0
E1027,2025-02-14,150.36,0.0,0.0
E1027,2025-02-28,53.53,0.0,0.0
E1027,2025-03-14,58.48,0.0,0.0
E1027,2025-03-28,110.31,0.0,0.0
E1027,2025-04-11,168.2,0.0,0.0
E1028,2025-01-03,120.03,0.0,0.0
E1028,2025-01-17,114.72,0.0,0.0
E1028,2025-01-31,63.71,0.0,0.0
E1028,2025-02-14,135.38,0.0,0.0
E1028,2025-02-28,156.87,0.0,0.0
E1028,2025-03-14,99.45,0.0,0.0
E1028,2025-03-28,150.83,0.0,0.0
E1028,2025-04-11,175.38,0.0,0.0
E1029,2025-01-03,76.49,0.0,0.0
E1029,2025-01-17,118.03,0.0,0.0
E1029,2025-01-31,87.33,0.0,0.0
E1029,2025-02-14,153.07,0.0,0.0
E1029,2025-02-28,125.09,0.0,0.0
E1029,2025-03-14,132.5,0.0,0.0
E1029,2025-03-28,153.73,0.0,0.0
E1029,2025-04-11,101.48,0.0,0.0
E1030,2025-01-03,168.96,0.0,0.0
E1030,2025-01-17,119.29,0.0,0.0
E1030,2025-01-31,70.53,0.0,0.0
E1030,2025-02-14,140.47,0.0,0.0
E1030,2025-02-28,153.12,0.0,0.0
E1030,2025-03-14,91.18,0.0,0.0
E1030,2025-03-28,161.43,0.0,0.0
E1030,2025-04-11,167.8,0.0,0.0
E1031,2025-01-03,86.0,0.0,0.0
E1031,2025-01-17,177.86,0.0,0.0
E1031,2025-01-31,68.29,0.0,0.0
E1031,2025-02-14,76.26,0.0,0.0
E1031,2025-02-28,73.95,0.0,0.0
E1031,2025-03-14,166.22,0.0,0.0
E1031,2025-03-28,135.06,0.0,0.0
E1031,2025-04-11,69.77,0.0,0.0
E1032,2025-01-03,107.24,111.53,0.0
E1032,2025-01-17,60.85,0.0,0.0
E1032,2025-01-31,164.71,0.0,0.0
E1032,2025-02-14,154.47,100.52,0.0
E1032,2025-02-28,175.73,91.78,0.0
E1032,2025-03-14,177.93,0.0,0.0
E1032,2025-03-28,136.83,0.0,0.0
E1032,2025-04-11,132.51,0.0,0.0
E1033,2025-01-03,71.57,0.0,0.0
E1033,2025-01-17,164.65,0.0,0.0
E1033,2025-01-31,105.57,0.0,0.0
E1033,2025-02-14,71.09,0.0,0.0
E1033,2025-02-28,51.64,0.0,0.0
E1033,2025-03-14,122.77,0.0,0.0
E1033,2025-03-28,118.56,0.0,0.0
E1033,2025-04-11,143.52,0.0,0.0
E1034,2025-01-03,165.73,0.0,0.0
E1034,2025-01-17,60.32,0.0,0.0
E1034,2025-01-31,145.09,0.0,0.0
E1034,2025-02-14,74.36,0.0,0.0
E1034,2025-02-28,161.56,0.0,0.0
E1034,2025-03-14,156.48,0.0,0.0
E1034,2025-03-28,120.3,0.0,0.0
E1034,2025-04-11,142.33,0.0,0.0
E1035,2025-01-03,90.87,0.0,0.0
E1035,2025-01-17,111.25,0.0,0.0
E1035,2025-01-31,156.81,0.0,0.0
E1035,2025-02-14,109.7,0.0,0.0
E1035,2025-02-28,96.51,0.0,0.0
E1035,2025-03-14,114.25,0.0,0.0
E1035,2025-03-28,157.67,0.0,0.0
E1035,2025-04-11,93.58,0.0,0.0
E1036,2025-01-03,72.59,0.0,0.0
E1036,2025-01-17,142.56,0.0,0.0
E1036,2025-01-31,157.38,0.0,0.0
E1036,2025-02-14,63.08,73.99,0.0
E1036,2025-02-28,68.46,0.0,0.0
E1036,2025-03-14,95.23,0.0,0.0
E1036,2025-03-28,108.55,124.88,0.0
E1036,2025-04-11,134.65,112.09,0.0
E1037,2025-01-03,95.81,0.0,0.0
E1037,2025-01-17,159.39,0.0,0.0
E1037,2025-01-31,111.27,0.0,0.0
E1037,2025-02-14,177.28,0.0,0.0
E1037,2025-02-28,132.44,0.0,0.0
E1037,2025-03-14,66.41,0.0,0.0
E1037,2025-03-28,137.9,0.0,0.0
E1037,2025-04-11,92.26,0.0,0.0
E1038,2025-01-03,139.22,0.0,0.0
E1038,2025-01-17,59.05,0.0,0.0
E1038,2025-01-31,72.73,0.0,0.0
E1038,2025-02-14,161.25,0.0,0.0
E1038,2025-02-28,79.53,0.0,0.0
E1038,2025-03-14,158.82,0.0,0.0
E1038,2025-03-28,86.31,0.0,0.0
E1038,2025-04-11,133.57,0.0,0.0
E1039,2025-01-03,140.24,0.0,0.0
E1039,2025-01-17,116.65,0.0,0.0
E1039,2025-01-31,89.69,0.0,0.0
E1039,2025-02-14,77.64,0.0,0.0
E1039,2025-02-28,54.31,0.0,0.0
E1039,2025-03-14,89.51,0.0,0.0
E1039,2025-03-28,134.91,0.0,0.0
E1039,2025-04-11,171.98,0.0,0.0
E1040,2025-01-03,163.26,0.0,0.0
E1040,2025-01-17,149.59,0.0,0.0
E1040,2025-01-31,152.5,0.0,0.0
E1040,2025-02-14,136.45,0.0,0.0
E1040,2025-02-28,83.84,0.0,0.0
E1040,2025-03-14,167.94,0.0,0.0
E1040,2025-03-28,137.2,0.0,0.0
E1040,2025-04-11,122.86,0.0,0.0
E1041,2025-01-03,64.43,94.71,0.0
E1041,2025-01-17,109.85,136.46,0.0
E1041,2025-01-31,121.06,88.04,0.0
E1041,2025-02-14,176.98,0.0,0.0
E1041,2025-02-28,64.39,0.0,0.0
E1041,2025-03-14,104.93,54.2,0.0
E1041,2025-03-28,146.19,0.0,0.0
E1041,2025-04-11,169.35,78.0,0.0
E1042,2025-01-03,161.58,0.0,0.0
E1042,2025-01-17,87.99,0.0,0.0
E1042,2025-01-31,168.4,0.0,0.0
E1042,2025-02-14,148.02,0.0,0.0
E1042,2025-02-28,154.64,0.0,0.0
E1042,2025-03-14,52.34,0.0,0.0
E1042,2025-03-28,175.17,0.0,0.0
E1042,2025-04-11,144.47,0.0,0.0
E1043,2025-01-03,89.62,0.0,0.0
E1043,2025-01-17,157.82,0.0,0.0
E1043,2025-01-31,86.6,0.0,0.0
E1043,2025-02-14,163.46,0.0,0.0
E1043,2025-02-28,64.64,0.0,0.0
E1043,2025-03-14,141.48,0.0,0.0
E1043,2025-03-28,120.29,0.0,0.0
E1043,2025-04-11,62.55,0.0,0.0
E1044,2025-01-03,81.45,0.0,0.0
E1044,2025-01-17,51.61,0.0,0.0
E1044,2025-01-31,110.94,0.0,0.0
E1044,2025-02-14,89.16,0.0,0.0
E1044,2025-02-28,127.79,0.0,0.0
E1044,2025-03-14,88.64,0.0,0.0
E1044,2025-03-28,88.99,0.0,0.0
E1044,2025-04-11,146.62,0.0,0.0
E1045,2025-01-03,56.26,0.0,0.0
E1045,2025-01-17,167.38,0.0,0.0
E1045,2025-01-31,160.79,0.0,0.0
E1045,2025-02-14,136.81,0.0,0.0
E1045,2025-02-28,127.12,0.0,0.0
E1045,2025-03-14,166.0,0.0,0.0
E1045,2025-03-28,74.09,0.0,0.0
E1045,2025-04-11,60.27,0.0,0.0
E1046,2025-01-03,81.14,129.46,0.0
E1046,2025-01-17,54.51,108.28,0.0
E1046,2025-01-31,179.41,135.57,0.0
E1046,2025-02-14,117.79,0.0,0.0
E1046,2025-02-28,58.27,0.0,0.0
E1046,2025-03-14,158.08,109.9,0.0
E1046,2025-03-28,64.94,0.0,0.0
E1046,2025-04-11,62.2,140.96,0.0
E1047,2025-01-03,137.0,0.0,0.0
E1047,2025-01-17,157.81,0.0,0.0
E1047,2025-01-31,164.27,0.0,0.0
E1047,2025-02-14,124.33,0.0,0.0
E1047,2025-02-28,117.27,0.0,0.0
E1047,2025-03-14,105.96,0.0,0.0
E1047,2025-03-28,91.2,0.0,0.0
E1047,2025-04-11,106.5,0.0,0.0
E1048,2025-01-03,150.6,0.0,0.0
E1048,2025-01-17,128.25,0.0,0.0
E1048,2025-01-31,166.03,0.0,0.0
E1048,2025-02-14,107.64,0.0,0.0
E1048,2025-02-28,128.92,0.0,0.0
E1048,2025-03-14,132.07,0.0,0.0
E1048,2025-03-28,126.92,0.0,0.0
E1048,2025-04-11,141.34,0.0,0.0
E1049,2025-01-03,80.87,0.0,0.0
E1049,2025-01-17,116.61,0.0,0.0
E1049,2025-01-31,63.55,0.0,0.0
E1049,2025-02-14,99.99,0.0,0.0
E1049,2025-02-28,113.4,0.0,0.0
E1049,2025-03-14,134.79,0.0,0.0
E1049,2025-03-28,173.57,0.0,0.0
E1049,2025-04-11,128.08,0.0,0.0
