employee_id,record_date,def_amount,roth_amount,loan_amount
E1023,2025-03-19,37.5,2.04,0.0
E1023,2025-03-27,111.67,5.58,0.0
E1023,2025-04-16,136.73,6.84,0.0
E1023,2025-05-15,102.34,5.12,0.0
E1023,2025-05-25,102.45,5.12,0.0
E1023,2025-06-09,171.79,8.64,0.0
E1024,2025-01-03,80.43,4.02,0.0
E1024,2025-02-01,65.35,3.27,0.0
E1024,2025-02-19,71.72,3.59,0.0
E1024,2025-03-20,204.67,10.23,0.0
E1024,2025-03-29,105.23,5.26,0.0
E1024,2025-04-18,144.51,7.23,0.0
E1024,2025-05-01,153.81,7.69,0.0
E1024,2025-05-16,42.36,2.12,0.0
E1024,2025-05-31,159.44,7.97,0.0
E1024,2025-06-06,72.05,3.6,0.0
E1025,2025-01-08,212.99,10.65,0.0
E1025,2025-01-20,66.76,3.34,0.0
E1025,2025-02-03,114.63,5.73,0.0
E1025,2025-02-20,55.36,2.77,0.0
E1025,2025-03-06,219.44,10.97,0.0
E1025,2025-03-21,130.4,6.52,0.0
E1025,2025-03-30,147.17,7.36,0.0
E1025,2025-04-16,52.07,2.6,0.0
E1025,2025-04-24,174.99,8.75,0.0
E1025,2025-05-14,77.78,3.89,0.0
E1025,2025-05-24,201.65,10.08,0.0
E1025,2025-06-13,70.74000000000001,3.85,0.0
E1026,2025-01-03,46.58,2.33,0.0
E1026,2025-01-24,124.97,6.25,0.0
E1026,2025-02-01,132.98,7.08,0.0
E1026,2025-02-15,179.59,8.98,0.0
E1026,2025-03-22,134.39,6.72,0.0
E1026,2025-04-01,119.34,5.97,0.0
E1026,2025-04-16,112.14,5.61,0.0
E1026,2025-05-01,140.74,7.04,0.0
E1026,2025-05-09,61.58,3.4,0.0
E1026,2025-05-26,195.12,9.76,0.0
E1026,2025-06-11,210.3,10.52,0.0
E1027,2025-01-03,107.2,5.36,0.0
E1027,2025-01-16,88.73,4.44,0.0
E1027,2025-02-18,113.57,5.68,0.0
E1027,2025-03-05,44.57,2.23,0.0
E1027,2025-03-15,68.11,3.41,0.0
E1027,2025-04-02,168.88,8.44,0.0
E1027,2025-04-19,158.61,7.93,0.0
E1027,2025-04-28,44.88,2.24,0.0
E1027,2025-05-15,79.95,4.0,0.0
E1027,2025-05-24,81.59,4.08,0.0
E1028,2025-01-06,43.55,2.18,0.0
E1028,2025-01-20,58.74,2.94,0.0
E1028,2025-02-05,183.98,9.2,0.0
E1028,2025-02-19,75.19,3.61,0.0
E1028,2025-03-03,82.87,4.14,0.0
E1028,2025-03-27,83.77,4.19,0.0
E1028,2025-04-10,170.01,8.5,0.0
E1028,2025-04-28,194.03,9.7,0.0
E1028,2025-05-13,189.44,9.47,0.0
E1028,2025-05-26,111.49,5.57,0.0
E1028,2025-06-07,160.26,8.01,0.0
E1029,2025-01-02,76.9,3.85,0.0
E1029,2025-01-25,92.77,4.64,0.0
E1029,2025-02-03,191.6,10.07,0.0
E1029,2025-02-16,55.39,2.77,0.0
E1029,2025-03-04,77.42,3.87,0.0
E1029,2025-03-15,44.78,2.24,0.0
E1029,2025-04-03,72.66,3.63,0.0
E1029,2025-04-15,144.95,7.25,0.0
E1029,2025-04-25,115.86,5.79,0.0
E1029,2025-05-14,200.68,10.03,0.0
E1029,2025-05-27,187.14,9.36,0.0
E1030,2025-01-03,86.7,4.33,0.0
E1030,2025-01-20,108.34,5.42,0.0
E1030,2025-02-04,146.25,7.31,0.0
E1030,2025-02-13,88.25,4.41,0.0
E1030,2025-03-04,152.35,7.62,0.0
E1030,2025-03-14,113.69,5.68,0.0
E1030,2025-03-31,139.37,6.97,0.0
E1030,2025-04-10,114.39,5.93,0.0
E1030,2025-05-01,210.72,10.54,0.0
E1030,2025-05-16,177.45,8.87,0.0
E1030,2025-05-30,65.22,3.26,0.0
E1030,2025-06-07,196.32,9.82,0.0
E1031,2025-01-09,127.74,6.39,0.0
E1031,2025-01-20,201.02,10.05,0.0
E1031,2025-02-16,116.54,5.83,0.0
E1031,2025-03-04,39.41,2.2,0.0
E1031,2025-03-18,137.49,6.87,0.0
E1031,2025-04-17,86.42,4.32,0.0
E1031,2025-05-08,190.29,9.51,0.0
E1031,2025-06-14,134.62,6.73,0.0
E1032,2025-01-10,70.9,3.55,0.0
E1032,2025-01-19,89.02,4.45,0.0
E1032,2025-02-08,51.6,2.17,0.0
E1032,2025-03-01,139.25,7.19,0.0
E1032,2025-03-14,139.75,6.99,0.0
E1032,2025-03-27,163.85,7.86,0.0
E1032,2025-04-19,77.16,3.86,0.0
E1032,2025-04-24,41.98,2.1,0.0
E1032,2025-05-09,64.64,3.23,0.0
E1032,2025-05-27,202.0,10.1,0.0
E1032,2025-06-13,199.25,9.87,0.0
E1033,2025-01-10,148.09,7.4,0.0
E1033,2025-01-16,159.71,7.99,0.0
E1033,2025-02-14,204.59,10.23,0.0
E1033,2025-02-28,115.38,5.77,0.0
E1033,2025-03-15,108.96,5.45,0.0
E1033,2025-04-18,48.45,2.42,0.0
E1033,2025-05-03,69.93,3.5,0.0
E1033,2025-05-17,172.85,8.64,0.0
E1033,2025-05-23,54.9,2.75,0.0
E1033,2025-06-13,148.57,7.43,0.0
E1034,2025-01-09,84.16,4.21,0.0
E1034,2025-01-23,110.07,5.5,0.0
E1034,2025-02-04,91.96,4.6,0.0
E1034,2025-02-18,104.02,5.2,0.0
E1034,2025-03-06,169.43,8.47,0.0
E1034,2025-03-28,141.47,7.1,0.0
E1034,2025-04-12,159.46,7.97,0.0
E1034,2025-05-02,208.63,10.43,0.0
E1034,2025-05-14,171.86,8.59,0.0
E1034,2025-05-28,78.69,3.93,0.0
E1034,2025-06-09,45.61,2.28,0.0
E1035,2025-01-11,87.21,4.36,0.0
E1035,2025-01-23,147.11,7.36,0.0
E1035,2025-02-07,49.19,2.46,0.0
E1035,2025-02-22,147.43,7.37,0.0
E1035,2025-03-07,100.16,5.01,0.0
E1035,2025-03-22,178.76,8.94,0.0
E1035,2025-04-05,59.19,2.96,0.0
E1035,2025-04-14,53.52,2.68,0.0
E1035,2025-05-13,129.19,6.46,0.0
E1035,2025-05-24,163.91,8.2,0.0
E1035,2025-06-07,118.27,5.91,0.0
E1036,2025-01-03,84.35,4.22,0.0
E1036,2025-01-22,187.44,9.37,0.0
E1036,2025-02-03,183.89,9.19,0.0
E1036,2025-02-22,165.05,8.25,0.0
E1036,2025-03-01,88.99,4.45,0.0
E1036,2025-03-14,146.24,7.31,0.0
E1036,2025-04-03,104.98,5.25,0.0
E1036,2025-04-13,56.48,2.82,0.0
E1036,2025-04-30,197.86,10.26,0.0
E1036,2025-05-17,211.04,10.55,0.0
E1036,2025-05-22,120.28,6.01,0.0
E1036,2025-06-05,73.32,3.67,0.0
E1037,2025-01-18,197.13,9.86,0.0
E1037,2025-01-31,171.8,8.59,0.0
E1037,2025-03-05,158.58,7.93,0.0
E1037,2025-03-21,164.61,8.23,0.0
E1037,2025-03-28,192.86,9.64,0.0
E1037,2025-04-16,84.94,4.25,0.0
E1037,2025-05-17,79.82,3.99,0.0
E1037,2025-05-28,217.78,10.89,0.0
E1037,2025-06-10,209.93,10.5,0.0
E1038,2025-01-09,47.1,2.35,0.0
E1038,2025-01-17,167.0,8.35,0.0
E1038,2025-02-05,200.15,10.33,0.0
E1038,2025-02-19,142.23,7.11,0.0
E1038,2025-03-02,204.79,10.24,0.0
E1038,2025-03-21,46.11,2.31,0.0
E1038,2025-03-30,165.54,8.28,0.0
E1038,2025-04-12,93.52,4.68,0.0
E1038,2025-04-27,215.80999999999997,10.32,0.0
E1038,2025-05-09,209.97,10.5,0.0
E1038,2025-05-29,125.36,6.27,0.0
E1038,2025-06-14,195.17,9.76,0.0
E1039,2025-01-11,192.02,9.6,0.0
E1039,2025-01-21,97.44,4.87,0.0
E1039,2025-02-01,189.2,9.46,0.0
E1039,2025-02-17,46.66,2.33,0.0
E1039,2025-03-04,147.33,7.37,0.0
E1039,2025-03-20,81.4,4.07,0.0
E1039,2025-04-11,53.85,2.69,0.0
E1039,2025-05-01,165.33,8.27,0.0
E1039,2025-05-08,101.18,5.06,0.0
E1039,2025-05-25,170.46,8.52,0.0
E1039,2025-06-07,51.76,2.59,0.0
E1040,2025-01-07,96.75,4.84,0.0
E1040,2025-01-18,142.92000000000002,6.86,0.0
E1040,2025-02-21,152.66,7.63,0.0
E1040,2025-03-04,199.48,9.97,0.0
E1040,2025-03-18,150.86,7.54,0.0
E1040,2025-04-01,72.42,4.1,0.0
E1040,2025-05-17,197.45,9.87,0.0
E1040,2025-05-31,135.21,6.76,0.0
E1040,2025-06-09,209.03,10.45,0.0
E1041,2025-01-08,183.78,9.19,0.0
E1041,2025-01-17,219.63,10.98,0.0
E1041,2025-02-04,103.13,5.16,0.0
E1041,2025-02-21,178.09,8.9,0.0
E1041,2025-03-13,126.38,6.32,0.0
E1041,2025-03-30,152.95,7.65,0.0
E1041,2025-04-13,197.26,9.86,0.0
E1041,2025-04-25,222.51,10.86,0.0
E1041,2025-05-16,115.2,5.76,0.0
E1041,2025-05-30,115.84,5.79,0.0
E1042,2025-01-04,82.98,4.15,0.0
E1042,2025-01-18,59.89,2.99,0.0
E1042,2025-02-01,103.83,5.19,0.0
E1042,2025-02-18,87.63,4.58,0.0
E1042,2025-03-06,82.05,4.1,0.0
E1042,2025-03-20,47.58,2.38,0.0
E1042,2025-04-03,43.22,2.16,0.0
E1042,2025-04-19,217.79,10.89,0.0
E1042,2025-04-28,117.0,5.85,0.0
E1042,2025-05-14,109.18,5.46,0.0
E1042,2025-05-31,162.34,8.12,0.0
E1042,2025-06-12,79.29,3.96,0.0
E1043,2025-01-03,210.99,10.55,0.0
E1043,2025-01-17,181.54,9.08,0.0
E1043,2025-02-03,56.09,2.8,0.0
E1043,2025-02-19,115.16,5.76,0.0
E1043,2025-03-18,210.05,10.5,0.0
E1043,2025-04-02,124.13,6.21,0.0
E1043,2025-04-11,150.41,7.52,0.0
E1043,2025-04-25,79.88999999999999,3.5,0.0
E1043,2025-05-10,81.7,4.08,0.0
E1043,2025-05-29,209.69,10.48,0.0
E1043,2025-06-12,159.09,7.85,0.0
E1044,2025-01-03,126.89,6.61,0.0
E1044,2025-02-08,73.42,3.98,0.0
E1044,2025-02-17,177.33,9.02,0.0
E1044,2025-03-02,59.79,2.52,0.0
E1044,2025-03-20,199.08,9.95,0.0
E1044,2025-04-18,219.08,10.95,0.0
E1044,2025-05-10,111.32,5.57,0.0
E1044,2025-05-27,180.39999999999998,8.82,0.0
E1044,2025-06-06,67.7,3.39,0.0
E1045,2025-01-10,186.85,9.34,0.0
E1045,2025-01-24,80.4,4.02,0.0
E1045,2025-02-06,80.29,4.01,0.0
E1045,2025-02-27,146.73,7.34,0.0
E1045,2025-03-16,136.25,7.22,0.0
E1045,2025-04-05,197.94,9.9,0.0
E1045,2025-04-10,87.81,4.39,0.0
E1045,2025-04-26,63.31,3.17,0.0
E1045,2025-05-15,199.97,10.0,0.0
E1045,2025-05-23,212.02,10.6,0.0
E1045,2025-06-05,195.18,9.76,0.0
E1046,2025-01-05,188.81,9.29,0.0
E1046,2025-01-20,139.15,6.96,0.0
E1046,2025-02-07,55.66,2.78,0.0
E1046,2025-02-16,110.97,5.68,0.0
E1046,2025-02-27,86.76,4.34,0.0
E1046,2025-03-14,170.22,8.51,0.0
E1046,2025-04-02,129.26,6.46,0.0
E1046,2025-04-16,54.59,2.73,0.0
E1046,2025-05-01,79.63,3.98,0.0
E1046,2025-05-12,162.99,8.15,0.0
E1046,2025-05-23,53.7,2.69,0.0
E1046,2025-06-07,193.22,9.66,0.0
E1047,2025-01-03,129.13,6.46,0.0
E1047,2025-01-23,126.51,6.33,0.0
E1047,2025-02-06,146.63,7.33,0.0
E1047,2025-02-18,185.4,9.42,0.0
E1047,2025-02-27,162.04,8.1,0.0
E1047,2025-03-29,88.07,4.4,0.0
E1047,2025-04-19,204.1,9.91,0.0
E1047,2025-04-26,158.52,7.93,0.0
E1047,2025-05-28,196.11,9.81,0.0
E1047,2025-06-07,174.25,8.38,0.0
E1048,2025-01-07,165.54,8.28,0.0
E1048,2025-01-18,164.8,8.12,0.0
E1048,2025-02-03,175.49,8.77,0.0
E1048,2025-02-15,76.17,3.43,0.0
E1048,2025-03-07,196.93,9.85,0.0
E1048,2025-03-20,45.26,2.26,0.0
E1048,2025-04-03,188.65,9.43,0.0
E1048,2025-04-11,59.900000000000006,3.16,0.0
E1048,2025-05-01,173.83,8.69,0.0
E1048,2025-05-13,68.94,3.45,0.0
E1048,2025-05-30,187.23,9.36,0.0
E1048,2025-06-07,189.78,9.49,0.0
E1049,2025-01-04,131.34,6.57,0.0
E1049,2025-01-17,41.15,2.06,0.0
E1049,2025-02-02,91.67,4.58,0.0
E1049,2025-02-21,160.67000000000002,7.55,0.0
E1049,2025-03-07,153.73,7.69,0.0
E1049,2025-03-14,86.76,4.34,0.0
E1049,2025-04-03,154.12,7.71,0.0
E1049,2025-04-19,137.2,6.86,0.0
E1049,2025-05-15,59.26,2.96,0.0
E1049,2025-05-24,176.99,8.85,0.0
E1049,2025-06-14,137.43,6.87,0.0
E1050,2025-01-08,213.34,10.67,0.0
E1050,2025-01-17,101.54,5.08,0.0
E1050,2025-02-01,153.87,7.69,0.0
E1050,2025-02-18,207.77,10.39,0.0
E1050,2025-03-03,58.45,2.92,0.0
E1050,2025-03-21,208.7,10.44,0.0
E1050,2025-04-05,163.82,8.19,0.0
E1050,2025-04-12,52.21,2.61,0.0
E1050,2025-04-26,94.17,4.71,0.0
E1050,2025-05-17,167.47,8.37,0.0
E1050,2025-05-22,52.12,2.61,0.0
E1050,2025-06-05,141.70999999999998,7.24,0.0
E1051,2025-01-06,151.76,7.59,0.0
E1051,2025-01-22,48.23,2.41,0.0
E1051,2025-02-07,206.35,9.84,0.0
E1051,2025-02-20,214.4,10.72,0.0
E1051,2025-03-05,174.94,8.75,0.0
E1051,2025-03-13,68.59,3.17,0.0
E1051,2025-04-03,44.43,2.22,0.0
E1051,2025-04-15,43.98,2.2,0.0
E1051,2025-04-29,98.25,4.91,0.0
E1051,2025-05-13,133.37,6.4,0.0
E1051,2025-05-25,161.91,8.15,0.0
E1051,2025-06-08,89.25,4.46,0.0
E1052,2025-01-08,218.0,10.97,0.0
E1052,2025-01-18,121.25,6.06,0.0
E1052,2025-02-04,69.45,3.47,0.0
E1052,2025-02-21,183.07,9.15,0.0
E1052,2025-03-06,164.86,8.24,0.0
E1052,2025-03-30,54.83,2.74,0.0
E1052,2025-04-10,162.49,8.12,0.0
E1052,2025-05-01,157.81,7.89,0.0
E1052,2025-05-09,98.21,4.46,0.0
E1052,2025-05-27,67.19,3.36,0.0
E1052,2025-06-11,117.82,5.89,0.0
E1053,2025-01-20,115.55,5.78,0.0
E1053,2025-02-17,111.57,5.58,0.0
E1053,2025-03-08,89.36,4.47,0.0
E1053,2025-03-19,217.12,10.86,0.0
E1053,2025-04-04,113.68,5.68,0.0
E1053,2025-04-13,200.94,10.05,0.0
E1053,2025-04-24,81.39,4.07,0.0
E1053,2025-05-29,45.6,2.28,0.0
E1053,2025-06-13,154.67000000000002,7.87,0.0
E1054,2025-01-07,195.58,9.78,0.0
E1054,2025-01-20,125.18,6.26,0.0
E1054,2025-02-07,214.27,10.71,0.0
E1054,2025-02-17,73.39,3.67,0.0
E1054,2025-03-04,201.88,9.82,0.0
E1054,2025-03-22,178.77,8.94,0.0
E1054,2025-03-27,192.06,9.6,0.0
E1054,2025-04-19,176.98,8.85,0.0
E1054,2025-05-03,152.72,7.64,0.0
E1054,2025-05-17,63.62,3.18,0.0
E1054,2025-05-25,45.85,2.29,0.0
E1055,2025-01-02,156.93,7.55,0.0
E1055,2025-01-22,126.67,6.33,0.0
E1055,2025-02-08,61.12,3.06,0.0
E1055,2025-02-13,62.53,3.13,0.0
E1055,2025-03-07,163.4,8.17,0.0
E1055,2025-03-21,117.46,5.87,0.0
E1055,2025-04-03,76.09,3.8,0.0
