employee_id,record_date,def_amount,roth_amount,loan_amount
E1023,2025-02-15,123.88,0.0,0.0
E1023,2025-03-01,79.29,0.0,0.0
E1023,2025-03-15,158.37,0.0,0.0
E1023,2025-03-29,92.12,0.0,0.0
E1023,2025-04-12,53.65,0.0,0.0
E1023,2025-04-26,146.82,0.0,0.0
E1023,2025-05-10,76.57,0.0,0.0
E1024,2025-01-04,191.07,0.0,0.0
E1024,2025-01-18,193.09,0.0,0.0
E1024,2025-02-01,187.23,0.0,0.0
E1024,2025-02-15,105.52,0.0,0.0
E1024,2025-03-01,52.32,0.0,0.0
E1024,2025-03-15,189.25,0.0,0.0
E1024,2025-03-29,114.23,0.0,0.0
E1024,2025-04-12,195.0,0.0,0.0
E1024,2025-04-26,194.54,0.0,0.0
E1024,2025-05-10,177.95,0.0,0.0
E1025,2025-01-04,94.17,0.0,0.0
E1025,2025-01-18,107.76,0.0,0.0
E1025,2025-02-01,177.67,0.0,0.0
E1025,2025-02-15,97.54,0.0,0.0
E1025,2025-03-01,75.42,0.0,0.0
E1025,2025-03-15,133.52,0.0,0.0
E1025,2025-03-29,190.42,0.0,0.0
E1025,2025-04-12,154.4,0.0,0.0
E1025,2025-04-26,135.51,0.0,0.0
E1025,2025-05-10,64.58,0.0,0.0
E1026,2025-01-04,142.25,0.0,0.0
E1026,2025-01-18,198.51,0.0,0.0
E1026,2025-02-01,71.01,0.0,0.0
E1026,2025-02-15,127.75,0.0,0.0
E1026,2025-03-01,181.61,0.0,0.0
E1026,2025-03-15,161.12,0.0,0.0
E1026,2025-03-29,154.55,0.0,0.0
E1026,2025-04-12,155.37,0.0,0.0
E1026,2025-04-26,103.92,0.0,0.0
E1026,2025-05-10,94.04,0.0,0.0
E1027,2025-01-04,171.4,0.0,0.0
E1027,2025-01-18,171.52,0.0,0.0
E1027,2025-02-01,180.06,0.0,0.0
E1027,2025-02-15,186.99,0.0,0.0
E1027,2025-03-01,126.7,0.0,0.0
E1027,2025-03-15,125.23,0.0,0.0
E1027,2025-03-29,169.74,0.0,0.0
E1027,2025-04-12,147.49,0.0,0.0
E1027,2025-04-26,155.3,0.0,0.0
E1027,2025-05-10,169.37,0.0,0.0
E1028,2025-01-04,183.5,0.0,0.0
E1028,2025-01-18,100.7,0.0,0.0
E1028,2025-02-01,106.34,0.0,0.0
E1028,2025-02-15,64.1,0.0,0.0
E1028,2025-03-01,136.74,0.0,0.0
E1028,2025-03-15,55.39,0.0,0.0
E1028,2025-03-29,119.84,0.0,0.0
E1028,2025-04-12,131.4,0.0,0.0
E1028,2025-04-26,92.98,0.0,0.0
E1028,2025-05-10,138.62,0.0,0.0
E1029,2025-01-04,54.58,0.0,0.0
E1029,2025-01-18,55.6,0.0,0.0
E1029,2025-02-01,173.39,0.0,0.0
E1029,2025-02-15,104.03,0.0,0.0
E1029,2025-03-01,69.06,0.0,0.0
E1029,2025-03-15,128.34,0.0,0.0
E1029,2025-03-29,165.5,0.0,0.0
E1029,2025-04-12,82.37,0.0,0.0
E1029,2025-04-26,143.43,0.0,0.0
E1029,2025-05-10,62.8,0.0,0.0
E1030,2025-01-04,57.75,0.0,0.0
E1030,2025-01-18,129.7,0.0,0.0
E1030,2025-02-01,131.1,0.0,0.0
E1030,2025-02-15,145.61,0.0,0.0
E1030,2025-03-01,158.91,0.0,0.0
E1030,2025-03-15,196.38,0.0,0.0
E1030,2025-03-29,127.45,0.0,0.0
E1030,2025-04-12,98.44,0.0,0.0
E1030,2025-04-26,169.28,0.0,0.0
E1030,2025-05-10,90.62,0.0,0.0
E1031,2025-01-04,115.85,0.0,0.0
E1031,2025-01-18,61.77,0.0,0.0
E1031,2025-02-01,53.8,0.0,0.0
E1031,2025-02-15,194.4,0.0,0.0
E1031,2025-03-01,175.4,0.0,0.0
E1031,2025-03-15,154.4,0.0,0.0
E1031,2025-03-29,111.34,0.0,0.0
E1031,2025-04-12,75.99,0.0,0.0
E1031,2025-04-26,73.47,0.0,0.0
E1031,2025-05-10,87.54,0.0,0.0
E1032,2025-01-04,132.38,0.0,0.0
E1032,2025-01-18,157.19,0.0,0.0
E1032,2025-02-01,149.03,0.0,0.0
E1032,2025-02-15,91.99,0.0,0.0
E1032,2025-03-01,193.23,0.0,0.0
E1032,2025-03-15,160.68,0.0,0.0
E1032,2025-03-29,133.15,0.0,0.0
E1032,2025-04-12,141.76,0.0,0.0
E1032,2025-04-26,112.94,0.0,0.0
E1032,2025-05-10,87.16,0.0,0.0
E1033,2025-01-04,103.4,0.0,0.0
E1033,2025-01-18,163.68,0.0,0.0
E1033,2025-02-01,52.16,0.0,0.0
E1033,2025-02-15,67.41,0.0,0.0
E1033,2025-03-01,56.9,0.0,0.0
E1033,2025-03-15,56.11,0.0,0.0
E1033,2025-03-29,178.32,0.0,0.0
E1033,2025-04-12,155.55,0.0,0.0
E1033,2025-04-26,121.13,0.0,0.0
E1033,2025-05-10,64.68,0.0,0.0
E1034,2025-01-04,123.74,0.0,0.0
E1034,2025-01-18,121.02,0.0,0.0
E1034,2025-02-01,75.98,0.0,0.0
E1034,2025-02-15,115.08,0.0,0.0
E1034,2025-03-01,109.78,0.0,0.0
E1034,2025-03-15,142.38,0.0,0.0
E1034,2025-03-29,145.26,0.0,0.0
E1034,2025-04-12,56.8,0.0,0.0
E1034,2025-04-26,106.19,0.0,0.0
E1034,2025-05-10,143.88,0.0,0.0
E1035,2025-01-04,125.47,0.0,0.0
E1035,2025-01-18,178.47,0.0,0.0
E1035,2025-02-01,148.8,0.0,0.0
E1035,2025-02-15,74.44,0.0,0.0
E1035,2025-03-01,60.59,0.0,0.0
E1035,2025-03-15,146.36,0.0,0.0
E1035,2025-03-29,53.98,0.0,0.0
E1035,2025-04-12,137.87,0.0,0.0
E1035,2025-04-26,191.03,0.0,0.0
E1035,2025-05-10,136.32,0.0,0.0
E1036,2025-01-04,108.23,0.0,0.0
E1036,2025-01-18,146.49,0.0,0.0
E1036,2025-02-01,118.74,0.0,0.0
E1036,2025-02-15,131.84,0.0,0.0
E1036,2025-03-01,191.22,0.0,0.0
E1036,2025-03-15,107.92,0.0,0.0
E1036,2025-03-29,194.18,0.0,0.0
E1036,2025-04-12,185.8,0.0,0.0
E1036,2025-04-26,79.37,0.0,0.0
E1036,2025-05-10,60.4,0.0,0.0
E1037,2025-01-04,65.12,0.0,0.0
E1037,2025-01-18,52.73,0.0,0.0
E1037,2025-02-01,64.17,0.0,0.0
E1037,2025-02-15,152.45,0.0,0.0
E1037,2025-03-01,60.68,0.0,0.0
E1037,2025-03-15,97.85,0.0,0.0
E1037,2025-03-29,176.73,0.0,0.0
E1037,2025-04-12,53.49,0.0,0.0
E1037,2025-04-26,172.17,0.0,0.0
E1037,2025-05-10,92.28,0.0,0.0
E1038,2025-01-04,67.72,0.0,0.0
E1038,2025-01-18,154.51,0.0,0.0
E1038,2025-02-01,144.34,0.0,0.0
E1038,2025-02-15,181.62,0.0,0.0
E1038,2025-03-01,160.26,0.0,0.0
E1038,2025-03-15,170.52,0.0,0.0
E1038,2025-03-29,92.31,0.0,0.0
E1038,2025-04-12,76.62,0.0,0.0
E1038,2025-04-26,162.59,0.0,0.0
E1038,2025-05-10,171.03,0.0,0.0
E1039,2025-01-04,198.58,0.0,0.0
E1039,2025-01-18,111.89,0.0,0.0
E1039,2025-02-01,105.8,0.0,0.0
E1039,2025-02-15,166.46,0.0,0.0
E1039,2025-03-01,101.12,0.0,0.0
E1039,2025-03-15,189.61,0.0,0.0
E1039,2025-03-29,178.76,0.0,0.0
E1039,2025-04-12,114.35,0.0,0.0
E1039,2025-04-26,162.63,0.0,0.0
E1039,2025-05-10,163.18,0.0,0.0
E1040,2025-01-04,65.47,0.0,0.0
E1040,2025-01-18,185.38,0.0,0.0
E1040,2025-02-01,125.79,0.0,0.0
E1040,2025-02-15,173.97,0.0,0.0
E1040,2025-03-01,98.01,0.0,0.0
E1040,2025-03-15,184.33,0.0,0.0
E1040,2025-03-29,108.38,0.0,0.0
E1040,2025-04-12,51.63,0.0,0.0
E1040,2025-04-26,185.81,0.0,0.0
E1040,2025-05-10,63.69,0.0,0.0
E1041,2025-01-04,97.9,0.0,0.0
E1041,2025-01-18,192.51,0.0,0.0
E1041,2025-02-01,192.59,0.0,0.0
E1041,2025-02-15,136.02,0.0,0.0
E1041,2025-03-01,144.78,0.0,0.0
E1041,2025-03-15,117.27,0.0,0.0
E1041,2025-03-29,93.98,0.0,0.0
E1041,2025-04-12,99.3,0.0,0.0
E1041,2025-04-26,150.88,0.0,0.0
E1041,2025-05-10,162.86,0.0,0.0
E1042,2025-01-04,168.74,0.0,0.0
E1042,2025-01-18,168.44,0.0,0.0
E1042,2025-02-01,63.68,0.0,0.0
E1042,2025-02-15,124.16,0.0,0.0
E1042,2025-03-01,58.63,0.0,0.0
E1042,2025-03-15,132.43,0.0,0.0
E1042,2025-03-29,116.23,0.0,0.0
E1042,2025-04-12,183.16,0.0,0.0
E1042,2025-04-26,102.64,0.0,0.0
E1042,2025-05-10,67.56,0.0,0.0
E1043,2025-01-04,71.45,0.0,0.0
E1043,2025-01-18,164.23,0.0,0.0
E1043,2025-02-01,142.73,0.0,0.0
E1043,2025-02-15,65.17,0.0,0.0
E1043,2025-03-01,62.62,0.0,0.0
E1043,2025-03-15,155.15,0.0,0.0
E1043,2025-03-29,60.91,0.0,0.0
E1043,2025-04-12,173.28,0.0,0.0
E1043,2025-04-26,155.94,0.0,0.0
E1043,2025-05-10,62.2,0.0,0.0
E1044,2025-01-04,62.73,0.0,0.0
E1044,2025-01-18,198.0,0.0,0.0
E1044,2025-02-01,106.14,0.0,0.0
E1044,2025-02-15,105.6,0.0,0.0
E1044,2025-03-01,171.92,0.0,0.0
E1044,2025-03-15,192.09,0.0,0.0
E1044,2025-03-29,197.9,0.0,0.0
E1044,2025-04-12,163.01,0.0,0.0
E1044,2025-04-26,106.44,0.0,0.0
E1044,2025-05-10,62.53,0.0,0.0
E1045,2025-01-04,166.57,0.0,0.0
E1045,2025-01-18,133.76,0.0,0.0
E1045,2025-02-01,113.63,0.0,0.0
E1045,2025-02-15,185.95,0.0,0.0
E1045,2025-03-01,66.68,0.0,0.0
E1045,2025-03-15,123.89,0.0,0.0
E1045,2025-03-29,51.7,0.0,0.0
E1045,2025-04-12,120.3,0.0,0.0
E1045,2025-04-26,58.45,0.0,0.0
E1045,2025-05-10,67.82,0.0,0.0
E1046,2025-01-04,67.63,0.0,0.0
E1046,2025-01-18,147.38,0.0,0.0
E1046,2025-02-01,161.91,0.0,0.0
E1046,2025-02-15,137.51,0.0,0.0
E1046,2025-03-01,194.33,0.0,0.0
E1046,2025-03-15,106.23,0.0,0.0
E1046,2025-03-29,92.86,0.0,0.0
E1046,2025-04-12,180.29,0.0,0.0
E1046,2025-04-26,83.54,0.0,0.0
E1046,2025-05-10,194.48,0.0,0.0
E1047,2025-01-04,51.82,0.0,0.0
E1047,2025-01-18,195.48,0.0,0.0
E1047,2025-02-01,56.47,0.0,0.0
E1047,2025-02-15,183.67,0.0,0.0
E1047,2025-03-01,129.16,0.0,0.0
E1047,2025-03-15,198.94,0.0,0.0
E1047,2025-03-29,61.07,0.0,0.0
E1047,2025-04-12,133.08,0.0,0.0
E1047,2025-04-26,195.4,0.0,0.0
E1047,2025-05-10,128.46,0.0,0.0
E1048,2025-01-04,144.41,0.0,0.0
E1048,2025-01-18,154.36,0.0,0.0
E1048,2025-02-01,118.18,0.0,0.0
E1048,2025-02-15,144.13,0.0,0.0
E1048,2025-03-01,137.65,0.0,0.0
E1048,2025-03-15,185.17,0.0,0.0
E1048,2025-03-29,56.82,0.0,0.0
E1048,2025-04-12,92.14,0.0,0.0
E1048,2025-04-26,192.56,0.0,0.0
E1048,2025-05-10,183.54,0.0,0.0
E1049,2025-01-04,118.35,0.0,0.0
E1049,2025-01-18,143.02,0.0,0.0
E1049,2025-02-01,91.61,0.0,0.0
E1049,2025-02-15,78.22,0.0,0.0
E1049,2025-03-01,119.55,0.0,0.0
E1049,2025-03-15,103.0,0.0,0.0
E1049,2025-03-29,137.55,0.0,0.0
E1049,2025-04-12,61.66,0.0,0.0
E1049,2025-04-26,196.16,0.0,0.0
E1049,2025-05-10,197.93,0.0,0.0
