employee_id,record_date,def_amount,roth_amount,loan_amount
E1030,2025-01-06,101.16,0.0,0.0
E1030,2025-01-20,67.02,0.0,0.0
E1030,2025-02-03,188.7,0.0,0.0
E1030,2025-02-17,181.6,0.0,0.0
E1030,2025-03-03,88.69,0.0,0.0
E1030,2025-03-17,149.0,0.0,0.0
E1031,2025-01-06,172.58,0.0,0.0
E1031,2025-01-20,133.28,0.0,0.0
E1031,2025-02-03,129.45,0.0,0.0
E1031,2025-02-17,86.28,0.0,0.0
E1031,2025-03-03,63.97,0.0,0.0
E1031,2025-03-17,184.58,0.0,0.0
E1032,2025-01-06,185.06,0.0,0.0
E1032,2025-01-20,144.97,0.0,0.0
E1032,2025-02-03,100.85,0.0,0.0
E1032,2025-02-17,102.38,0.0,0.0
E1032,2025-03-03,158.89,0.0,0.0
E1032,2025-03-17,184.57,0.0,0.0
E1033,2025-01-06,183.06,0.0,0.0
E1033,2025-01-20,166.98,0.0,0.0
E1033,2025-02-03,146.3,0.0,0.0
E1033,2025-02-17,62.62,0.0,0.0
E1033,2025-03-03,74.24,0.0,0.0
E1033,2025-03-17,184.78,0.0,0.0
E1034,2025-01-06,140.96,0.0,0.0
E1034,2025-01-20,51.38,0.0,0.0
E1034,2025-02-03,65.22,0.0,0.0
E1034,2025-02-17,149.53,0.0,0.0
E1034,2025-03-03,50.76,0.0,0.0
E1034,2025-03-17,74.12,0.0,0.0
E1035,2025-01-06,132.31,0.0,0.0
E1035,2025-01-20,153.78,0.0,0.0
E1035,2025-02-03,147.79,0.0,0.0
E1035,2025-02-17,83.64,0.0,0.0
E1035,2025-03-03,156.83,0.0,0.0
E1035,2025-03-17,85.59,0.0,0.0
E1036,2025-01-06,98.81,0.0,0.0
E1036,2025-01-20,161.97,0.0,0.0
E1036,2025-02-03,147.44,0.0,0.0
E1036,2025-02-17,177.38,0.0,0.0
E1036,2025-03-03,148.64,0.0,0.0
E1036,2025-03-17,135.25,0.0,0.0
E1037,2025-01-06,64.05,0.0,0.0
E1037,2025-01-20,105.16,0.0,0.0
E1037,2025-02-03,89.78,0.0,0.0
E1037,2025-02-17,86.6,0.0,0.0
E1037,2025-03-03,195.95,0.0,0.0
E1037,2025-03-17,108.96,0.0,0.0
E1038,2025-01-06,183.81,0.0,0.0
E1038,2025-01-20,144.67,0.0,0.0
E1038,2025-02-03,169.22,0.0,0.0
E1038,2025-02-17,125.4,0.0,0.0
E1038,2025-03-03,136.54,0.0,0.0
E1038,2025-03-17,123.88,0.0,0.0
E1039,2025-01-06,79.29,0.0,0.0
E1039,2025-01-20,158.37,0.0,0.0
E1039,2025-02-03,92.12,0.0,0.0
E1039,2025-02-17,53.65,0.0,0.0
E1039,2025-03-03,146.82,0.0,0.0
E1039,2025-03-17,76.57,0.0,0.0
