employee_id,age,is_hce,pay_date,def_amount,roth_amount,loan_amount,deferral_pre,deferral_roth
E1008,30,1,2025-02-26,58.43,0.0,0.0,58.43,0.0
E1008,30,1,2025-03-12,125.4,0.0,0.0,125.4,0.0
E1008,30,1,2025-03-26,122.99,0.0,0.0,122.99,0.0
E1008,30,1,2025-04-09,122.89,0.0,0.0,122.89,0.0
E1009,40,0,2025-01-01,128.45,0.0,0.0,128.45,0.0
E1009,40,0,2025-01-15,137.94,0.0,0.0,137.94,0.0
E1009,40,0,2025-01-29,154.65,0.0,0.0,154.65,0.0
E1009,40,0,2025-02-12,85.08,0.0,0.0,85.08,0.0
E1009,40,0,2025-02-26,157.26,0.0,0.0,157.26,0.0
E1009,40,0,2025-03-12,114.77,0.0,0.0,114.77,0.0
E1009,40,0,2025-03-26,60.02,0.0,0.0,60.02,0.0
E1009,40,0,2025-04-09,57.61,0.0,0.0,57.61,0.0
E1010,55,0,2025-01-01,93.45,0.0,0.0,93.45,0.0
E1010,55,0,2025-01-15,152.04,0.0,0.0,152.04,0.0
E1010,55,0,2025-01-29,142.0,0.0,0.0,142.0,0.0
E1010,55,0,2025-02-12,152.52,0.0,0.0,152.52,0.0
E1010,55,0,2025-02-26,117.24,0.0,0.0,117.24,0.0
E1010,55,0,2025-03-12,107.23,0.0,0.0,107.23,0.0
E1010,55,0,2025-03-26,69.17,0.0,0.0,69.17,0.0
E1010,55,0,2025-04-09,92.67,0.0,0.0,92.67,0.0
E1011,60,0,2025-01-01,106.42,0.0,0.0,106.42,0.0
E1011,60,0,2025-01-15,61.52,0.0,0.0,61.52,0.0
E1011,60,0,2025-01-29,78.68,0.0,0.0,78.68,0.0
E1011,60,0,2025-02-12,127.77,0.0,0.0,127.77,0.0
E1011,60,0,2025-02-26,145.64,0.0,0.0,145.64,0.0
E1011,60,0,2025-03-12,179.79,0.0,0.0,179.79,0.0
E1011,60,0,2025-03-26,171.3,0.0,0.0,171.3,0.0
E1011,60,0,2025-04-09,133.53,0.0,0.0,133.53,0.0
E1012,30,0,2025-01-01,104.76,0.0,0.0,104.76,0.0
E1012,30,0,2025-01-15,132.7,0.0,0.0,132.7,0.0
E1012,30,0,2025-01-29,152.13,0.0,0.0,152.13,0.0
E1012,30,0,2025-02-12,65.38,0.0,0.0,65.38,0.0
E1012,30,0,2025-02-26,103.29,0.0,0.0,103.29,0.0
E1012,30,0,2025-03-12,159.17,0.0,0.0,159.17,0.0
E1012,30,0,2025-03-26,99.9,0.0,0.0,99.9,0.0
E1012,30,0,2025-04-09,124.34,0.0,0.0,124.34,0.0
E1013,40,1,2025-01-01,126.41,0.0,0.0,126.41,0.0
E1013,40,1,2025-01-15,73.98,0.0,0.0,73.98,0.0
E1013,40,1,2025-01-29,97.09,0.0,0.0,97.09,0.0
E1013,40,1,2025-02-12,93.49,0.0,0.0,93.49,0.0
E1013,40,1,2025-02-26,53.41,0.0,0.0,53.41,0.0
E1013,40,1,2025-03-12,53.14,0.0,0.0,53.14,0.0
E1013,40,1,2025-03-26,158.12,0.0,0.0,158.12,0.0
E1013,40,1,2025-04-09,85.5,0.0,0.0,85.5,0.0
E1014,60,0,2025-01-01,117.35,0.0,0.0,117.35,0.0
E1014,60,0,2025-01-15,88.83,0.0,0.0,88.83,0.0
E1014,60,0,2025-01-29,172.29,0.0,0.0,172.29,0.0
E1014,60,0,2025-02-12,83.71,0.0,0.0,83.71,0.0
E1014,60,0,2025-02-26,105.86,0.0,0.0,105.86,0.0
E1014,60,0,2025-03-12,163.45,0.0,0.0,163.45,0.0
E1014,60,0,2025-03-26,159.45,0.0,0.0,159.45,0.0
E1014,60,0,2025-04-09,74.19,0.0,0.0,74.19,0.0
E1015,60,0,2025-01-01,154.34,0.0,0.0,154.34,0.0
E1015,60,0,2025-01-15,109.56,0.0,0.0,109.56,0.0
E1015,60,0,2025-01-29,112.79,0.0,0.0,112.79,0.0
E1015,60,0,2025-02-12,67.35,0.0,0.0,67.35,0.0
E1015,60,0,2025-02-26,60.48,0.0,0.0,60.48,0.0
E1015,60,0,2025-03-12,144.63,0.0,0.0,144.63,0.0
E1015,60,0,2025-03-26,114.54,0.0,0.0,114.54,0.0
E1015,60,0,2025-04-09,106.79,0.0,0.0,106.79,0.0
E1016,30,1,2025-01-01,144.84,0.0,0.0,144.84,0.0
E1016,30,1,2025-01-15,149.52,0.0,0.0,149.52,0.0
E1016,30,1,2025-01-29,70.66,0.0,0.0,70.66,0.0
E1016,30,1,2025-02-12,129.33,0.0,0.0,129.33,0.0
E1016,30,1,2025-02-26,67.6,0.0,0.0,67.6,0.0
E1016,30,1,2025-03-12,147.68,0.0,0.0,147.68,0.0
E1016,30,1,2025-03-26,135.4,0.0,0.0,135.4,0.0
E1016,30,1,2025-04-09,174.36,0.0,0.0,174.36,0.0
E1017,40,0,2025-01-01,58.96,0.0,0.0,58.96,0.0
E1017,40,0,2025-01-15,57.42,0.0,0.0,57.42,0.0
E1017,40,0,2025-01-29,86.68,0.0,0.0,86.68,0.0
E1017,40,0,2025-02-12,84.02,0.0,0.0,84.02,0.0
E1017,40,0,2025-02-26,82.11,0.0,0.0,82.11,0.0
E1017,40,0,2025-03-12,167.81,0.0,0.0,167.81,0.0
E1017,40,0,2025-03-26,82.44,0.0,0.0,82.44,0.0
E1017,40,0,2025-04-09,85.35,0.0,0.0,85.35,0.0
E1018,40,1,2025-01-01,148.72,0.0,0.0,148.72,0.0
E1018,40,1,2025-01-15,108.47,0.0,0.0,108.47,0.0
E1018,40,1,2025-01-29,150.97,0.0,0.0,150.97,0.0
E1018,40,1,2025-02-12,58.5,0.0,0.0,58.5,0.0
E1018,40,1,2025-02-26,113.38,0.0,0.0,113.38,0.0
E1018,40,1,2025-03-12,54.37,0.0,0.0,54.37,0.0
E1018,40,1,2025-03-26,58.14,0.0,0.0,58.14,0.0
E1018,40,1,2025-04-09,167.84,0.0,0.0,167.84,0.0
E1019,30,0,2025-01-01,68.1,0.0,0.0,68.1,0.0
E1019,30,0,2025-01-15,119.21,0.0,0.0,119.21,0.0
E1019,30,0,2025-01-29,103.44,0.0,0.0,103.44,0.0
E1019,30,0,2025-02-12,95.15,0.0,0.0,95.15,0.0
E1019,30,0,2025-02-26,166.98,0.0,0.0,166.98,0.0
E1019,30,0,2025-03-12,52.84,0.0,0.0,52.84,0.0
E1019,30,0,2025-03-26,136.29,0.0,0.0,136.29,0.0
E1019,30,0,2025-04-09,175.24,0.0,0.0,175.24,0.0
E1020,40,1,2025-01-01,122.82,0.0,0.0,122.82,0.0
E1020,40,1,2025-01-15,171.79,0.0,0.0,171.79,0.0
E1020,40,1,2025-01-29,56.79,0.0,0.0,56.79,0.0
E1020,40,1,2025-02-12,104.44,0.0,0.0,104.44,0.0
E1020,40,1,2025-02-26,83.82,0.0,0.0,83.82,0.0
E1020,40,1,2025-03-12,145.01,0.0,0.0,145.01,0.0
E1020,40,1,2025-03-26,177.57,0.0,0.0,177.57,0.0
E1020,40,1,2025-04-09,83.35,0.0,0.0,83.35,0.0
E1021,55,0,2025-01-01,135.04,0.0,0.0,135.04,0.0
E1021,55,0,2025-01-15,75.75,0.0,0.0,75.75,0.0
E1021,55,0,2025-01-29,123.49,0.0,0.0,123.49,0.0
E1021,55,0,2025-02-12,110.31,0.0,0.0,110.31,0.0
E1021,55,0,2025-02-26,176.36,0.0,0.0,176.36,0.0
E1021,55,0,2025-03-12,129.11,0.0,0.0,129.11,0.0
E1021,55,0,2025-03-26,95.44,0.0,0.0,95.44,0.0
E1021,55,0,2025-04-09,64.83,0.0,0.0,64.83,0.0
E1022,30,0,2025-01-01,69.66,0.0,0.0,69.66,0.0
E1022,30,0,2025-01-15,79.29,0.0,0.0,79.29,0.0
E1022,30,0,2025-01-29,82.63,0.0,0.0,82.63,0.0
E1022,30,0,2025-02-12,160.58,0.0,0.0,160.58,0.0
E1022,30,0,2025-02-26,122.96,0.0,0.0,122.96,0.0
E1022,30,0,2025-03-12,118.04,0.0,0.0,118.04,0.0
E1022,30,0,2025-03-26,64.92,0.0,0.0,64.92,0.0
E1022,30,0,2025-04-09,161.82,0.0,0.0,161.82,0.0
E1023,40,0,2025-01-01,143.97,0.0,0.0,143.97,0.0
E1023,40,0,2025-01-15,58.8,0.0,0.0,58.8,0.0
E1023,40,0,2025-01-29,142.02,0.0,0.0,142.02,0.0
E1023,40,0,2025-02-12,120.66,0.0,0.0,120.66,0.0
E1023,40,0,2025-02-26,60.62,0.0,0.0,60.62,0.0
E1023,40,0,2025-03-12,109.58,0.0,0.0,109.58,0.0
E1023,40,0,2025-03-26,113.01,0.0,0.0,113.01,0.0
E1023,40,0,2025-04-09,71.55,0.0,0.0,71.55,0.0
E1024,60,0,2025-01-01,172.94,0.0,0.0,172.94,0.0
E1024,60,0,2025-01-15,160.5,0.0,0.0,160.5,0.0
E1024,60,0,2025-01-29,136.97,0.0,0.0,136.97,0.0
E1024,60,0,2025-02-12,110.1,0.0,0.0,110.1,0.0
E1024,60,0,2025-02-26,103.53,0.0,0.0,103.53,0.0
E1024,60,0,2025-03-12,134.63,0.0,0.0,134.63,0.0
E1024,60,0,2025-03-26,120.91,0.0,0.0,120.91,0.0
E1024,60,0,2025-04-09,58.1,0.0,0.0,58.1,0.0
E1025,55,0,2025-01-01,116.63,0.0,0.0,116.63,0.0
E1025,55,0,2025-01-15,154.83,0.0,0.0,154.83,0.0
E1025,55,0,2025-01-29,109.7,0.0,0.0,109.7,0.0
E1025,55,0,2025-02-12,56.75,0.0,0.0,56.75,0.0
E1025,55,0,2025-02-26,152.22,0.0,0.0,152.22,0.0
E1025,55,0,2025-03-12,76.18,0.0,0.0,76.18,0.0
E1025,55,0,2025-03-26,83.62,0.0,0.0,83.62,0.0
E1025,55,0,2025-04-09,71.41,0.0,0.0,71.41,0.0
E1026,50,0,2025-01-01,92.93,0.0,0.0,92.93,0.0
E1026,50,0,2025-01-15,148.38,0.0,0.0,148.38,0.0
E1026,50,0,2025-01-29,117.52,0.0,0.0,117.52,0.0
E1026,50,0,2025-02-12,76.63,0.0,0.0,76.63,0.0
E1026,50,0,2025-02-26,164.12,0.0,0.0,164.12,0.0
E1026,50,0,2025-03-12,164.35,0.0,0.0,164.35,0.0
E1026,50,0,2025-03-26,163.18,0.0,0.0,163.18,0.0
E1026,50,0,2025-04-09,81.04,0.0,0.0,81.04,0.0
E1027,50,0,2025-01-01,108.66,0.0,0.0,108.66,0.0
E1027,50,0,2025-01-15,178.05,0.0,0.0,178.05,0.0
E1027,50,0,2025-01-29,150.36,0.0,0.0,150.36,0.0
E1027,50,0,2025-02-12,53.53,0.0,0.0,53.53,0.0
E1027,50,0,2025-02-26,58.48,0.0,0.0,58.48,0.0
E1027,50,0,2025-03-12,110.31,0.0,0.0,110.31,0.0
E1027,50,0,2025-03-26,168.2,0.0,0.0,168.2,0.0
E1027,50,0,2025-04-09,120.03,0.0,0.0,120.03,0.0
E1028,30,1,2025-01-01,114.72,0.0,0.0,114.72,0.0
E1028,30,1,2025-01-15,63.71,0.0,0.0,63.71,0.0
E1028,30,1,2025-01-29,135.38,0.0,0.0,135.38,0.0
E1028,30,1,2025-02-12,156.87,0.0,0.0,156.87,0.0
E1028,30,1,2025-02-26,99.45,0.0,0.0,99.45,0.0
E1028,30,1,2025-03-12,150.83,0.0,0.0,150.83,0.0
E1028,30,1,2025-03-26,175.38,0.0,0.0,175.38,0.0
E1028,30,1,2025-04-09,76.49,0.0,0.0,76.49,0.0
E1029,55,1,2025-01-01,275.46000000000004,0.0,0.0,275.46000000000004,0.0
E1029,55,1,2025-01-15,368.59000000000003,0.0,0.0,368.59000000000003,0.0
E1029,55,1,2025-01-29,392.08,0.0,0.0,392.08,0.0
E1029,55,1,2025-02-12,384.5,0.0,0.0,384.5,0.0
E1029,55,1,2025-02-26,250.88,0.0,0.0,250.88,0.0
E1029,55,1,2025-03-12,399.12,0.0,0.0,399.12,0.0
E1029,55,1,2025-03-26,362.62,0.0,0.0,362.62,0.0
E1029,55,1,2025-04-09,323.18,0.0,0.0,323.18,0.0
E1030,60,0,2025-01-01,177.86,0.0,0.0,177.86,0.0
E1030,60,0,2025-01-15,68.29,0.0,0.0,68.29,0.0
E1030,60,0,2025-01-29,76.26,0.0,0.0,76.26,0.0
E1030,60,0,2025-02-12,73.95,0.0,0.0,73.95,0.0
E1030,60,0,2025-02-26,166.22,0.0,0.0,166.22,0.0
E1030,60,0,2025-03-12,135.06,0.0,0.0,135.06,0.0
E1030,60,0,2025-03-26,69.77,0.0,0.0,69.77,0.0
E1030,60,0,2025-04-09,107.24,0.0,0.0,107.24,0.0
E1031,40,0,2025-01-01,129.99,0.0,0.0,129.99,0.0
E1031,40,0,2025-01-15,60.85,0.0,0.0,60.85,0.0
E1031,40,0,2025-01-29,164.71,0.0,0.0,164.71,0.0
E1031,40,0,2025-02-12,154.47,0.0,0.0,154.47,0.0
E1031,40,0,2025-02-26,115.68,0.0,0.0,115.68,0.0
E1031,40,0,2025-03-12,175.73,0.0,0.0,175.73,0.0
E1031,40,0,2025-03-26,104.31,0.0,0.0,104.31,0.0
E1031,40,0,2025-04-09,177.93,0.0,0.0,177.93,0.0
E1032,40,0,2025-01-01,136.83,0.0,0.0,136.83,0.0
E1032,40,0,2025-01-15,132.51,0.0,0.0,132.51,0.0
E1032,40,0,2025-01-29,71.57,0.0,0.0,71.57,0.0
E1032,40,0,2025-02-12,164.65,0.0,0.0,164.65,0.0
E1032,40,0,2025-02-26,105.57,0.0,0.0,105.57,0.0
E1032,40,0,2025-03-12,71.09,0.0,0.0,71.09,0.0
E1032,40,0,2025-03-26,51.64,0.0,0.0,51.64,0.0
E1032,40,0,2025-04-09,122.77,0.0,0.0,122.77,0.0
E1033,50,0,2025-01-01,118.56,0.0,0.0,118.56,0.0
E1033,50,0,2025-01-15,143.52,0.0,0.0,143.52,0.0
E1033,50,0,2025-01-29,165.73,0.0,0.0,165.73,0.0
E1033,50,0,2025-02-12,60.32,0.0,0.0,60.32,0.0
E1033,50,0,2025-02-26,145.09,0.0,0.0,145.09,0.0
E1033,50,0,2025-03-12,74.36,0.0,0.0,74.36,0.0
E1033,50,0,2025-03-26,161.56,0.0,0.0,161.56,0.0
E1033,50,0,2025-04-09,156.48,0.0,0.0,156.48,0.0
E1034,60,1,2025-01-01,362.35,0.0,0.0,362.35,0.0
E1034,60,1,2025-01-15,285.1,0.0,0.0,285.1,0.0
E1034,60,1,2025-01-29,348.65999999999997,0.0,0.0,348.65999999999997,0.0
E1034,60,1,2025-02-12,295.35,0.0,0.0,295.35,0.0
E1034,60,1,2025-02-26,324.71,0.0,0.0,324.71,0.0
E1034,60,1,2025-03-12,314.99,0.0,0.0,314.99,0.0
E1034,60,1,2025-03-26,277.51,0.0,0.0,277.51,0.0
E1034,60,1,2025-04-09,209.57,0.0,0.0,209.57,0.0
E1035,30,0,2025-01-01,95.23,0.0,0.0,95.23,0.0
E1035,30,0,2025-01-15,108.55,0.0,0.0,108.55,0.0
E1035,30,0,2025-01-29,147.35,0.0,0.0,147.35,0.0
E1035,30,0,2025-02-12,134.65,0.0,0.0,134.65,0.0
E1035,30,0,2025-02-26,130.72,0.0,0.0,130.72,0.0
E1035,30,0,2025-03-12,95.81,0.0,0.0,95.81,0.0
E1035,30,0,2025-03-26,159.39,0.0,0.0,159.39,0.0
E1035,30,0,2025-04-09,111.27,0.0,0.0,111.27,0.0
E1036,40,0,2025-01-01,177.28,0.0,0.0,177.28,0.0
E1036,40,0,2025-01-15,132.44,0.0,0.0,132.44,0.0
E1036,40,0,2025-01-29,66.41,0.0,0.0,66.41,0.0
E1036,40,0,2025-02-12,137.9,0.0,0.0,137.9,0.0
E1036,40,0,2025-02-26,92.26,0.0,0.0,92.26,0.0
E1036,40,0,2025-03-12,139.22,0.0,0.0,139.22,0.0
E1036,40,0,2025-03-26,59.05,0.0,0.0,59.05,0.0
E1036,40,0,2025-04-09,72.73,0.0,0.0,72.73,0.0
E1037,60,0,2025-01-01,161.25,0.0,0.0,161.25,0.0
E1037,60,0,2025-01-15,79.53,0.0,0.0,79.53,0.0
E1037,60,0,2025-01-29,158.82,0.0,0.0,158.82,0.0
E1037,60,0,2025-02-12,86.31,0.0,0.0,86.31,0.0
E1037,60,0,2025-02-26,133.57,0.0,0.0,133.57,0.0
E1037,60,0,2025-03-12,140.24,0.0,0.0,140.24,0.0
E1037,60,0,2025-03-26,116.65,0.0,0.0,116.65,0.0
E1037,60,0,2025-04-09,89.69,0.0,0.0,89.69,0.0
E1038,40,1,2025-01-01,77.64,0.0,0.0,77.64,0.0
E1038,40,1,2025-01-15,54.31,0.0,0.0,54.31,0.0
E1038,40,1,2025-01-29,89.51,0.0,0.0,89.51,0.0
E1038,40,1,2025-02-12,134.91,0.0,0.0,134.91,0.0
E1038,40,1,2025-02-26,171.98,0.0,0.0,171.98,0.0
E1038,40,1,2025-03-12,163.26,0.0,0.0,163.26,0.0
E1038,40,1,2025-03-26,149.59,0.0,0.0,149.59,0.0
E1038,40,1,2025-04-09,152.5,0.0,0.0,152.5,0.0
E1039,50,0,2025-01-01,136.45,0.0,0.0,136.45,0.0
E1039,50,0,2025-01-15,83.84,0.0,0.0,83.84,0.0
E1039,50,0,2025-01-29,167.94,0.0,0.0,167.94,0.0
E1039,50,0,2025-02-12,137.2,0.0,0.0,137.2,0.0
E1039,50,0,2025-02-26,122.86,0.0,0.0,122.86,0.0
E1039,50,0,2025-03-12,64.43,0.0,0.0,64.43,0.0
E1039,50,0,2025-03-26,108.12,0.0,0.0,108.12,0.0
E1039,50,0,2025-04-09,109.85,0.0,0.0,109.85,0.0
E1040,50,0,2025-01-01,162.39,0.0,0.0,162.39,0.0
E1040,50,0,2025-01-15,121.06,0.0,0.0,121.06,0.0
E1040,50,0,2025-01-29,99.45,0.0,0.0,99.45,0.0
E1040,50,0,2025-02-12,176.98,0.0,0.0,176.98,0.0
E1040,50,0,2025-02-26,64.39,0.0,0.0,64.39,0.0
E1040,50,0,2025-03-12,104.93,0.0,0.0,104.93,0.0
E1040,50,0,2025-03-26,55.46,0.0,0.0,55.46,0.0
E1040,50,0,2025-04-09,146.19,0.0,0.0,146.19,0.0
E1041,55,0,2025-01-01,169.35,0.0,0.0,169.35,0.0
E1041,55,0,2025-01-15,86.4,0.0,0.0,86.4,0.0
E1041,55,0,2025-01-29,161.58,0.0,0.0,161.58,0.0
E1041,55,0,2025-02-12,87.99,0.0,0.0,87.99,0.0
E1041,55,0,2025-02-26,168.4,0.0,0.0,168.4,0.0
E1041,55,0,2025-03-12,148.02,0.0,0.0,148.02,0.0
E1041,55,0,2025-03-26,154.64,0.0,0.0,154.64,0.0
E1041,55,0,2025-04-09,52.34,0.0,0.0,52.34,0.0
E1042,55,1,2025-01-01,420.5,0.0,0.0,420.5,0.0
E1042,55,1,2025-01-15,355.5,0.0,0.0,355.5,0.0
E1042,55,1,2025-01-29,361.15,0.0,0.0,361.15,0.0
E1042,55,1,2025-02-12,305.38,0.0,0.0,305.38,0.0
E1042,55,1,2025-02-26,239.60000000000002,0.0,0.0,239.60000000000002,0.0
E1042,55,1,2025-03-12,183.93,0.0,0.0,183.93,0.0
E1042,55,1,2025-03-26,271.19,0.0,0.0,271.19,0.0
E1042,55,1,2025-04-09,287.24,0.0,0.0,287.24,0.0
E1043,55,0,2025-01-01,88.99,0.0,0.0,88.99,0.0
E1043,55,0,2025-01-15,146.62,0.0,0.0,146.62,0.0
E1043,55,0,2025-01-29,56.26,0.0,0.0,56.26,0.0
E1043,55,0,2025-02-12,167.38,0.0,0.0,167.38,0.0
E1043,55,0,2025-02-26,160.79,0.0,0.0,160.79,0.0
E1043,55,0,2025-03-12,136.81,0.0,0.0,136.81,0.0
E1043,55,0,2025-03-26,127.12,0.0,0.0,127.12,0.0
E1043,55,0,2025-04-09,166.0,0.0,0.0,166.0,0.0
E1044,60,0,2025-01-01,74.09,0.0,0.0,74.09,0.0
E1044,60,0,2025-01-15,60.27,0.0,0.0,60.27,0.0
E1044,60,0,2025-01-29,81.14,0.0,0.0,81.14,0.0
E1044,60,0,2025-02-12,153.3,0.0,0.0,153.3,0.0
E1044,60,0,2025-02-26,54.51,0.0,0.0,54.51,0.0
E1044,60,0,2025-03-12,125.76,0.0,0.0,125.76,0.0
E1044,60,0,2025-03-26,179.41,0.0,0.0,179.41,0.0
E1044,60,0,2025-04-09,161.24,0.0,0.0,161.24,0.0
E1045,55,0,2025-01-01,117.79,0.0,0.0,117.79,0.0
E1045,55,0,2025-01-15,58.27,0.0,0.0,58.27,0.0
E1045,55,0,2025-01-29,158.08,0.0,0.0,158.08,0.0
E1045,55,0,2025-02-12,127.87,0.0,0.0,127.87,0.0
E1045,55,0,2025-02-26,64.94,0.0,0.0,64.94,0.0
E1045,55,0,2025-03-12,62.2,0.0,0.0,62.2,0.0
E1045,55,0,2025-03-26,168.25,0.0,0.0,168.25,0.0
E1045,55,0,2025-04-09,137.0,0.0,0.0,137.0,0.0
E1046,30,0,2025-01-01,157.81,0.0,0.0,157.81,0.0
E1046,30,0,2025-01-15,164.27,0.0,0.0,164.27,0.0
E1046,30,0,2025-01-29,124.33,0.0,0.0,124.33,0.0
E1046,30,0,2025-02-12,117.27,0.0,0.0,117.27,0.0
E1046,30,0,2025-02-26,105.96,0.0,0.0,105.96,0.0
E1046,30,0,2025-03-12,91.2,0.0,0.0,91.2,0.0
E1046,30,0,2025-03-26,106.5,0.0,0.0,106.5,0.0
E1046,30,0,2025-04-09,150.6,0.0,0.0,150.6,0.0
E1047,50,0,2025-01-01,128.25,0.0,0.0,128.25,0.0
E1047,50,0,2025-01-15,166.03,0.0,0.0,166.03,0.0
E1047,50,0,2025-01-29,107.64,0.0,0.0,107.64,0.0
E1047,50,0,2025-02-12,128.92,0.0,0.0,128.92,0.0
E1047,50,0,2025-02-26,132.07,0.0,0.0,132.07,0.0
E1047,50,0,2025-03-12,126.92,0.0,0.0,126.92,0.0
E1047,50,0,2025-03-26,141.34,0.0,0.0,141.34,0.0
E1047,50,0,2025-04-09,80.87,0.0,0.0,80.87,0.0
E1048,60,0,2025-01-01,116.61,0.0,0.0,116.61,0.0
E1048,60,0,2025-01-15,63.55,0.0,0.0,63.55,0.0
E1048,60,0,2025-01-29,99.99,0.0,0.0,99.99,0.0
E1048,60,0,2025-02-12,113.4,0.0,0.0,113.4,0.0
E1048,60,0,2025-02-26,134.79,0.0,0.0,134.79,0.0
E1048,60,0,2025-03-12,173.57,0.0,0.0,173.57,0.0
E1048,60,0,2025-03-26,128.08,0.0,0.0,128.08,0.0
E1048,60,0,2025-04-09,146.67,0.0,0.0,146.67,0.0
E1049,50,0,2025-01-01,115.81,0.0,0.0,115.81,0.0
E1049,50,0,2025-01-15,132.43,0.0,0.0,132.43,0.0
E1049,50,0,2025-01-29,59.22,0.0,0.0,59.22,0.0
