employee_id,record_date,def_amount,roth_amount,loan_amount
E1010,2025-03-14,107.23,0.0,0.0
E1010,2025-03-28,69.17,0.0,0.0
E1010,2025-04-11,92.67,0.0,0.0
E1011,2025-01-03,106.42,0.0,0.0
E1011,2025-01-17,61.52,0.0,0.0
E1011,2025-01-31,78.68,0.0,0.0
E1011,2025-02-14,127.77,0.0,0.0
E1011,2025-02-28,145.64,0.0,0.0
E1011,2025-03-14,179.79,0.0,0.0
E1011,2025-03-28,171.3,0.0,0.0
E1011,2025-04-11,133.53,0.0,0.0
E1012,2025-01-03,104.76,0.0,0.0
E1012,2025-01-17,132.7,0.0,0.0
E1012,2025-01-31,152.13,0.0,0.0
E1012,2025-02-14,65.38,0.0,0.0
E1012,2025-02-28,103.29,0.0,0.0
E1012,2025-03-14,159.17,0.0,0.0
E1012,2025-03-28,99.9,0.0,0.0
E1012,2025-04-11,124.34,0.0,0.0
E1013,2025-01-03,126.41,0.0,0.0
E1013,2025-01-17,73.98,0.0,0.0
E1013,2025-01-31,97.09,0.0,0.0
E1013,2025-02-14,93.49,0.0,0.0
E1013,2025-02-28,53.41,0.0,0.0
E1013,2025-03-14,53.14,0.0,0.0
E1013,2025-03-28,158.12,0.0,0.0
E1013,2025-04-11,85.5,0.0,0.0
E1014,2025-01-03,117.35,0.0,0.0
E1014,2025-01-17,88.83,0.0,0.0
E1014,2025-01-31,172.29,0.0,0.0
E1014,2025-02-14,83.71,0.0,0.0
E1014,2025-02-28,105.86,0.0,0.0
E1014,2025-03-14,163.45,0.0,0.0
E1014,2025-03-28,159.45,0.0,0.0
E1014,2025-04-11,74.19,0.0,0.0
E1015,2025-01-03,154.34,0.0,0.0
E1015,2025-01-17,109.56,0.0,0.0
E1015,2025-01-31,112.79,0.0,0.0
E1015,2025-02-14,67.35,0.0,0.0
E1015,2025-02-28,60.48,0.0,0.0
E1015,2025-03-14,144.63,0.0,0.0
E1015,2025-03-28,114.54,0.0,0.0
E1015,2025-04-11,106.79,0.0,0.0
E1016,2025-01-03,144.84,0.0,0.0
E1016,2025-01-17,149.52,0.0,0.0
E1016,2025-01-31,70.66,0.0,0.0
E1016,2025-02-14,129.33,0.0,0.0
E1016,2025-02-28,67.6,0.0,0.0
E1016,2025-03-14,147.68,0.0,0.0
E1016,2025-03-28,135.4,0.0,0.0
E1016,2025-04-11,174.36,0.0,0.0
E1017,2025-01-03,58.96,0.0,0.0
E1017,2025-01-17,57.42,0.0,0.0
E1017,2025-01-31,86.68,0.0,0.0
E1017,2025-02-14,84.02,0.0,0.0
E1017,2025-02-28,82.11,0.0,0.0
E1017,2025-03-14,167.81,0.0,0.0
E1017,2025-03-28,82.44,0.0,0.0
E1017,2025-04-11,85.35,0.0,0.0
E1018,2025-01-03,148.72,0.0,0.0
E1018,2025-01-17,108.47,0.0,0.0
E1018,2025-01-31,150.97,0.0,0.0
E1018,2025-02-14,58.5,0.0,0.0
E1018,2025-02-28,113.38,0.0,0.0
E1018,2025-03-14,54.37,0.0,0.0
E1018,2025-03-28,58.14,0.0,0.0
E1018,2025-04-11,167.84,0.0,0.0
E1019,2025-01-03,68.1,0.0,0.0
E1019,2025-01-17,119.21,0.0,0.0
E1019,2025-01-31,103.44,0.0,0.0
E1019,2025-02-14,95.15,0.0,0.0
E1019,2025-02-28,166.98,0.0,0.0
E1019,2025-03-14,52.84,0.0,0.0
E1019,2025-03-28,136.29,0.0,0.0
E1019,2025-04-11,175.24,0.0,0.0
E1020,2025-01-03,122.82,0.0,0.0
E1020,2025-01-17,171.79,0.0,0.0
E1020,2025-01-31,56.79,0.0,0.0
E1020,2025-02-14,104.44,0.0,0.0
E1020,2025-02-28,83.82,0.0,0.0
E1020,2025-03-14,145.01,0.0,0.0
E1020,2025-03-28,177.57,0.0,0.0
E1020,2025-04-11,83.35,0.0,0.0
E1021,2025-01-03,135.04,0.0,0.0
E1021,2025-01-17,75.75,0.0,0.0
E1021,2025-01-31,123.49,0.0,0.0
E1021,2025-02-14,110.31,0.0,0.0
E1021,2025-02-28,176.36,0.0,0.0
E1021,2025-03-14,129.11,0.0,0.0
E1021,2025-03-28,95.44,0.0,0.0
E1021,2025-04-11,64.83,0.0,0.0
E1022,2025-01-03,69.66,0.0,0.0
E1022,2025-01-17,79.29,0.0,0.0
E1022,2025-01-31,82.63,0.0,0.0
E1022,2025-02-14,160.58,0.0,0.0
E1022,2025-02-28,122.96,0.0,0.0
E1022,2025-03-14,118.04,0.0,0.0
E1022,2025-03-28,64.92,0.0,0.0
E1022,2025-04-11,161.82,0.0,0.0
E1023,2025-01-03,143.97,0.0,0.0
E1023,2025-01-17,58.8,0.0,0.0
E1023,2025-01-31,142.02,0.0,0.0
E1023,2025-02-14,120.66,0.0,0.0
E1023,2025-02-28,60.62,0.0,0.0
E1023,2025-03-14,109.58,0.0,0.0
E1023,2025-03-28,113.01,0.0,0.0
E1023,2025-04-11,71.55,0.0,0.0
E1024,2025-01-03,172.94,0.0,0.0
E1024,2025-01-17,160.5,0.0,0.0
E1024,2025-01-31,136.97,0.0,0.0
E1024,2025-02-14,110.1,0.0,0.0
E1024,2025-02-28,103.53,0.0,0.0
E1024,2025-03-14,134.63,0.0,0.0
E1024,2025-03-28,120.91,0.0,0.0
E1024,2025-04-11,58.1,0.0,0.0
E1025,2025-01-03,116.63,0.0,0.0
E1025,2025-01-17,154.83,0.0,0.0
E1025,2025-01-31,109.7,0.0,0.0
E1025,2025-02-14,56.75,0.0,0.0
E1025,2025-02-28,152.22,0.0,0.0
E1025,2025-03-14,76.18,0.0,0.0
E1025,2025-03-28,83.62,0.0,0.0
E1025,2025-04-11,71.41,0.0,0.0
E1026,2025-01-03,92.93,0.0,0.0
E1026,2025-01-17,148.38,0.0,0.0
E1026,2025-01-31,117.52,0.0,0.0
E1026,2025-02-14,76.63,0.0,0.0
E1026,2025-02-28,164.12,0.0,0.0
E1026,2025-03-14,164.35,0.0,0.0
E1026,2025-03-28,163.18,0.0,0.0
E1026,2025-04-11,81.04,0.0,0.0
E1027,2025-01-03,108.66,0.0,0.0
E1027,2025-01-17,178.05,0.0,0.0
E1027,2025-01-31,150.36,0.0,0.0
E1027,2025-02-14,53.53,0.0,0.0
E1027,2025-02-28,58.48,0.0,0.0
E1027,2025-03-14,110.31,0.0,0.0
E1027,2025-03-28,168.2,0.0,0.0
E1027,2025-04-11,120.03,0.0,0.0
E1028,2025-01-03,114.72,0.0,0.0
E1028,2025-01-17,63.71,0.0,0.0
E1028,2025-01-31,135.38,0.0,0.0
E1028,2025-02-14,156.87,0.0,0.0
E1028,2025-02-28,99.45,0.0,0.0
E1028,2025-03-14,150.83,0.0,0.0
E1028,2025-03-28,175.38,0.0,0.0
E1028,2025-04-11,76.49,0.0,0.0
E1029,2025-01-03,275.46000000000004,0.0,0.0
E1029,2025-01-17,368.59000000000003,0.0,0.0
E1029,2025-01-31,392.08,0.0,0.0
E1029,2025-02-14,384.5,0.0,0.0
E1029,2025-02-28,250.88,0.0,0.0
E1029,2025-03-14,399.12,0.0,0.0
E1029,2025-03-28,362.62,0.0,0.0
E1029,2025-04-11,323.18,0.0,0.0
E1030,2025-01-03,177.86,0.0,0.0
E1030,2025-01-17,68.29,0.0,0.0
E1030,2025-01-31,76.26,0.0,0.0
E1030,2025-02-14,73.95,0.0,0.0
E1030,2025-02-28,166.22,0.0,0.0
E1030,2025-03-14,135.06,0.0,0.0
E1030,2025-03-28,69.77,0.0,0.0
E1030,2025-04-11,107.24,0.0,0.0
E1031,2025-01-03,129.99,0.0,0.0
E1031,2025-01-17,60.85,0.0,0.0
E1031,2025-01-31,164.71,0.0,0.0
E1031,2025-02-14,154.47,0.0,0.0
E1031,2025-02-28,115.68,0.0,0.0
E1031,2025-03-14,175.73,0.0,0.0
E1031,2025-03-28,104.31,0.0,0.0
E1031,2025-04-11,177.93,0.0,0.0
E1032,2025-01-03,136.83,0.0,0.0
E1032,2025-01-17,132.51,0.0,0.0
E1032,2025-01-31,71.57,0.0,0.0
E1032,2025-02-14,164.65,0.0,0.0
E1032,2025-02-28,105.57,0.0,0.0
E1032,2025-03-14,71.09,0.0,0.0
E1032,2025-03-28,51.64,0.0,0.0
E1032,2025-04-11,122.77,0.0,0.0
E1033,2025-01-03,118.56,0.0,0.0
E1033,2025-01-17,143.52,0.0,0.0
E1033,2025-01-31,165.73,0.0,0.0
E1033,2025-02-14,60.32,0.0,0.0
E1033,2025-02-28,145.09,0.0,0.0
E1033,2025-03-14,74.36,0.0,0.0
E1033,2025-03-28,161.56,0.0,0.0
E1033,2025-04-11,156.48,0.0,0.0
E1034,2025-01-03,362.35,0.0,0.0
E1034,2025-01-17,285.1,0.0,0.0
E1034,2025-01-31,348.65999999999997,0.0,0.0
E1034,2025-02-14,295.35,0.0,0.0
E1034,2025-02-28,324.71,0.0,0.0
E1034,2025-03-14,314.99,0.0,0.0
E1034,2025-03-28,277.51,0.0,0.0
E1034,2025-04-11,209.57,0.0,0.0
E1035,2025-01-03,95.23,0.0,0.0
E1035,2025-01-17,108.55,0.0,0.0
E1035,2025-01-31,147.35,0.0,0.0
E1035,2025-02-14,134.65,0.0,0.0
E1035,2025-02-28,130.72,0.0,0.0
E1035,2025-03-14,95.81,0.0,0.0
E1035,2025-03-28,159.39,0.0,0.0
E1035,2025-04-11,111.27,0.0,0.0
E1036,2025-01-03,177.28,0.0,0.0
E1036,2025-01-17,132.44,0.0,0.0
E1036,2025-01-31,66.41,0.0,0.0
E1036,2025-02-14,137.9,0.0,0.0
E1036,2025-02-28,92.26,0.0,0.0
E1036,2025-03-14,139.22,0.0,0.0
E1036,2025-03-28,59.05,0.0,0.0
E1036,2025-04-11,72.73,0.0,0.0
E1037,2025-01-03,161.25,0.0,0.0
E1037,2025-01-17,79.53,0.0,0.0
E1037,2025-01-31,158.82,0.0,0.0
E1037,2025-02-14,86.31,0.0,0.0
E1037,2025-02-28,133.57,0.0,0.0
E1037,2025-03-14,140.24,0.0,0.0
E1037,2025-03-28,116.65,0.0,0.0
E1037,2025-04-11,89.69,0.0,0.0
E1038,2025-01-03,77.64,0.0,0.0
E1038,2025-01-17,54.31,0.0,0.0
E1038,2025-01-31,89.51,0.0,0.0
E1038,2025-02-14,134.91,0.0,0.0
E1038,2025-02-28,171.98,0.0,0.0
E1038,2025-03-14,163.26,0.0,0.0
E1038,2025-03-28,149.59,0.0,0.0
E1038,2025-04-11,152.5,0.0,0.0
E1039,2025-01-03,136.45,0.0,0.0
E1039,2025-01-17,83.84,0.0,0.0
E1039,2025-01-31,167.94,0.0,0.0
E1039,2025-02-14,137.2,0.0,0.0
E1039,2025-02-28,122.86,0.0,0.0
E1039,2025-03-14,64.43,0.0,0.0
E1039,2025-03-28,108.12,0.0,0.0
E1039,2025-04-11,109.85,0.0,0.0
E1040,2025-01-03,162.39,0.0,0.0
E1040,2025-01-17,121.06,0.0,0.0
E1040,2025-01-31,99.45,0.0,0.0
E1040,2025-02-14,176.98,0.0,0.0
E1040,2025-02-28,64.39,0.0,0.0
E1040,2025-03-14,104.93,0.0,0.0
E1040,2025-03-28,55.46,0.0,0.0
E1040,2025-04-11,146.19,0.0,0.0
E1041,2025-01-03,169.35,0.0,0.0
E1041,2025-01-17,86.4,0.0,0.0
E1041,2025-01-31,161.58,0.0,0.0
E1041,2025-02-14,87.99,0.0,0.0
E1041,2025-02-28,168.4,0.0,0.0
E1041,2025-03-14,148.02,0.0,0.0
E1041,2025-03-28,154.64,0.0,0.0
E1041,2025-04-11,52.34,0.0,0.0
E1042,2025-01-03,420.5,0.0,0.0
E1042,2025-01-17,355.5,0.0,0.0
E1042,2025-01-31,361.15,0.0,0.0
E1042,2025-02-14,305.38,0.0,0.0
E1042,2025-02-28,239.60000000000002,0.0,0.0
E1042,2025-03-14,183.93,0.0,0.0
E1042,2025-03-28,271.19,0.0,0.0
E1042,2025-04-11,287.24,0.0,0.0
E1043,2025-01-03,88.99,0.0,0.0
E1043,2025-01-17,146.62,0.0,0.0
E1043,2025-01-31,56.26,0.0,0.0
E1043,2025-02-14,167.38,0.0,0.0
E1043,2025-02-28,160.79,0.0,0.0
E1043,2025-03-14,136.81,0.0,0.0
E1043,2025-03-28,127.12,0.0,0.0
E1043,2025-04-11,166.0,0.0,0.0
E1044,2025-01-03,74.09,0.0,0.0
E1044,2025-01-17,60.27,0.0,0.0
E1044,2025-01-31,81.14,0.0,0.0
E1044,2025-02-14,153.3,0.0,0.0
E1044,2025-02-28,54.51,0.0,0.0
E1044,2025-03-14,125.76,0.0,0.0
E1044,2025-03-28,179.41,0.0,0.0
E1044,2025-04-11,161.24,0.0,0.0
E1045,2025-01-03,117.79,0.0,0.0
E1045,2025-01-17,58.27,0.0,0.0
E1045,2025-01-31,158.08,0.0,0.0
E1045,2025-02-14,127.87,0.0,0.0
E1045,2025-02-28,64.94,0.0,0.0
E1045,2025-03-14,62.2,0.0,0.0
E1045,2025-03-28,168.25,0.0,0.0
E1045,2025-04-11,137.0,0.0,0.0
E1046,2025-01-03,157.81,0.0,0.0
E1046,2025-01-17,164.27,0.0,0.0
E1046,2025-01-31,124.33,0.0,0.0
E1046,2025-02-14,117.27,0.0,0.0
E1046,2025-02-28,105.96,0.0,0.0
E1046,2025-03-14,91.2,0.0,0.0
E1046,2025-03-28,106.5,0.0,0.0
E1046,2025-04-11,150.6,0.0,0.0
E1047,2025-01-03,128.25,0.0,0.0
E1047,2025-01-17,166.03,0.0,0.0
E1047,2025-01-31,107.64,0.0,0.0
E1047,2025-02-14,128.92,0.0,0.0
E1047,2025-02-28,132.07,0.0,0.0
E1047,2025-03-14,126.92,0.0,0.0
E1047,2025-03-28,141.34,0.0,0.0
E1047,2025-04-11,80.87,0.0,0.0
E1048,2025-01-03,116.61,0.0,0.0
E1048,2025-01-17,63.55,0.0,0.0
E1048,2025-01-31,99.99,0.0,0.0
E1048,2025-02-14,113.4,0.0,0.0
E1048,2025-02-28,134.79,0.0,0.0
E1048,2025-03-14,173.57,0.0,0.0
E1048,2025-03-28,128.08,0.0,0.0
E1048,2025-04-11,146.67,0.0,0.0
E1049,2025-01-03,115.81,0.0,0.0
E1049,2025-01-17,132.43,0.0,0.0
E1049,2025-01-31,59.22,0.0,0.0
E1049,2025-02-14,83.07,0.0,0.0
E1049,2025-02-28,97.04,0.0,0.0
E1049,2025-03-14,111.42,0.0,0.0
E1049,2025-03-28,55.93,0.0,0.0
E1049,2025-04-11,68.2,0.0,0.0
