employee_id,pay_date,def_amount,roth_amount,loan_amount,deferral_pre,deferral_roth
E1006,2025-02-28,68.31,0.0,0.0,68.31,0.0
E1006,2025-03-14,124.28,0.0,0.0,124.28,0.0
E1007,2025-01-03,55.16,0.0,0.0,55.16,0.0
E1007,2025-01-17,186.4,0.0,0.0,186.4,0.0
E1007,2025-01-31,88.82,0.0,0.0,88.82,0.0
E1007,2025-02-14,149.38,0.0,0.0,149.38,0.0
E1007,2025-02-28,96.76,0.0,0.0,96.76,0.0
E1007,2025-03-14,128.01,0.0,0.0,128.01,0.0
E1008,2025-01-03,132.01,0.0,0.0,132.01,0.0
E1008,2025-01-17,77.73,0.0,0.0,77.73,0.0
E1008,2025-01-31,195.44,0.0,0.0,195.44,0.0
E1008,2025-02-14,166.27,0.0,0.0,166.27,0.0
E1008,2025-02-28,190.92,0.0,0.0,190.92,0.0
E1008,2025-03-14,184.22,0.0,0.0,184.22,0.0
E1009,2025-01-03,139.68,0.0,0.0,139.68,0.0
E1009,2025-01-17,188.28,0.0,0.0,188.28,0.0
E1009,2025-01-31,63.27,0.0,0.0,63.27,0.0
E1009,2025-02-14,79.4,0.0,0.0,79.4,0.0
E1009,2025-02-28,56.78,0.0,0.0,56.78,0.0
E1009,2025-03-14,98.8,0.0,0.0,98.8,0.0
E1010,2025-01-03,108.3,0.0,0.0,108.3,0.0
E1010,2025-01-17,90.7,0.0,0.0,90.7,0.0
E1010,2025-01-31,174.31,0.0,0.0,174.31,0.0
E1010,2025-02-14,103.51,0.0,0.0,103.51,0.0
E1010,2025-02-28,92.14,0.0,0.0,92.14,0.0
E1010,2025-03-14,131.4,0.0,0.0,131.4,0.0
E1011,2025-01-03,71.14,0.0,0.0,71.14,0.0
E1011,2025-01-17,170.33,0.0,0.0,170.33,0.0
E1011,2025-01-31,61.18,0.0,0.0,61.18,0.0
E1011,2025-02-14,198.03,0.0,0.0,198.03,0.0
E1011,2025-02-28,165.84,0.0,0.0,165.84,0.0
E1011,2025-03-14,79.81,0.0,0.0,79.81,0.0
E1012,2025-01-03,50.83,0.0,0.0,50.83,0.0
E1012,2025-01-17,172.32,0.0,0.0,172.32,0.0
E1012,2025-01-31,156.03,0.0,0.0,156.03,0.0
E1012,2025-02-14,159.35,0.0,0.0,159.35,0.0
E1012,2025-02-28,165.69,0.0,0.0,165.69,0.0
E1012,2025-03-14,61.11,0.0,0.0,61.11,0.0
E1013,2025-01-03,103.77,0.0,0.0,103.77,0.0
E1013,2025-01-17,67.38,0.0,0.0,67.38,0.0
E1013,2025-01-31,179.47,0.0,0.0,179.47,0.0
E1013,2025-02-14,143.49,0.0,0.0,143.49,0.0
E1013,2025-02-28,99.63,0.0,0.0,99.63,0.0
E1013,2025-03-14,59.53,0.0,0.0,59.53,0.0
E1014,2025-01-03,96.65,0.0,0.0,96.65,0.0
E1014,2025-01-17,98.78,0.0,0.0,98.78,0.0
E1014,2025-01-31,159.44,0.0,0.0,159.44,0.0
E1014,2025-02-14,145.63,0.0,0.0,145.63,0.0
E1014,2025-02-28,183.08,0.0,0.0,183.08,0.0
E1014,2025-03-14,120.83,0.0,0.0,120.83,0.0
E1015,2025-01-03,67.94,0.0,0.0,67.94,0.0
E1015,2025-01-17,156.99,0.0,0.0,156.99,0.0
E1015,2025-01-31,164.12,0.0,0.0,164.12,0.0
E1015,2025-02-14,134.19,0.0,0.0,134.19,0.0
E1015,2025-02-28,165.65,0.0,0.0,165.65,0.0
E1015,2025-03-14,124.07,0.0,0.0,124.07,0.0
E1016,2025-01-03,128.41,0.0,0.0,128.41,0.0
E1016,2025-01-17,114.13,0.0,0.0,114.13,0.0
E1016,2025-01-31,53.81,0.0,0.0,53.81,0.0
E1016,2025-02-14,66.18,0.0,0.0,66.18,0.0
E1016,2025-02-28,54.71,0.0,0.0,54.71,0.0
E1016,2025-03-14,145.46,0.0,0.0,145.46,0.0
E1017,2025-01-03,97.15,0.0,0.0,97.15,0.0
E1017,2025-01-17,126.29,0.0,0.0,126.29,0.0
E1017,2025-01-31,186.13,0.0,0.0,186.13,0.0
E1017,2025-02-14,87.39,0.0,0.0,87.39,0.0
E1017,2025-02-28,111.56,0.0,0.0,111.56,0.0
E1017,2025-03-14,163.33,0.0,0.0,163.33,0.0
E1018,2025-01-03,84.32,0.0,0.0,84.32,0.0
E1018,2025-01-17,61.55,0.0,0.0,61.55,0.0
E1018,2025-01-31,93.46,0.0,0.0,93.46,0.0
E1018,2025-02-14,74.18,0.0,0.0,74.18,0.0
E1018,2025-02-28,189.45,0.0,0.0,189.45,0.0
E1018,2025-03-14,171.22,0.0,0.0,171.22,0.0
E1019,2025-01-03,145.01,0.0,0.0,145.01,0.0
E1019,2025-01-17,180.72,0.0,0.0,180.72,0.0
E1019,2025-01-31,170.55,0.0,0.0,170.55,0.0
E1019,2025-02-14,77.99,0.0,0.0,77.99,0.0
E1019,2025-02-28,183.88,0.0,0.0,183.88,0.0
E1019,2025-03-14,130.9,0.0,0.0,130.9,0.0
E1020,2025-01-03,171.12,0.0,0.0,171.12,0.0
E1020,2025-01-17,184.41,0.0,0.0,184.41,0.0
E1020,2025-01-31,97.7,0.0,0.0,97.7,0.0
E1020,2025-02-14,66.51,0.0,0.0,66.51,0.0
E1020,2025-02-28,84.19,0.0,0.0,84.19,0.0
E1020,2025-03-14,114.07,0.0,0.0,114.07,0.0
E1021,2025-01-03,172.7,0.0,0.0,172.7,0.0
E1021,2025-01-17,179.11,0.0,0.0,179.11,0.0
E1021,2025-01-31,51.04,0.0,0.0,51.04,0.0
E1021,2025-02-14,126.61,0.0,0.0,126.61,0.0
E1021,2025-02-28,112.61,0.0,0.0,112.61,0.0
E1021,2025-03-14,83.32,0.0,0.0,83.32,0.0
E1022,2025-01-03,67.98,0.0,0.0,67.98,0.0
E1022,2025-01-17,100.64,0.0,0.0,100.64,0.0
E1022,2025-01-31,191.44,0.0,0.0,191.44,0.0
E1022,2025-02-14,98.48,0.0,0.0,98.48,0.0
E1022,2025-02-28,127.82,0.0,0.0,127.82,0.0
E1022,2025-03-14,155.45,0.0,0.0,155.45,0.0
E1023,2025-01-03,104.54,0.0,0.0,104.54,0.0
E1023,2025-01-17,195.77,0.0,0.0,195.77,0.0
E1023,2025-01-31,194.37,0.0,0.0,194.37,0.0
E1023,2025-02-14,87.77,0.0,0.0,87.77,0.0
E1023,2025-02-28,124.59,0.0,0.0,124.59,0.0
E1023,2025-03-14,95.13,0.0,0.0,95.13,0.0
E1024,2025-01-03,92.73,0.0,0.0,92.73,0.0
E1024,2025-01-17,55.53,0.0,0.0,55.53,0.0
E1024,2025-01-31,141.43,0.0,0.0,141.43,0.0
E1024,2025-02-14,125.4,0.0,0.0,125.4,0.0
E1024,2025-02-28,57.72,0.0,0.0,57.72,0.0
E1024,2025-03-14,91.8,0.0,0.0,91.8,0.0
E1025,2025-01-03,186.24,0.0,0.0,186.24,0.0
E1025,2025-01-17,85.93,0.0,0.0,85.93,0.0
E1025,2025-01-31,71.73,0.0,0.0,71.73,0.0
E1025,2025-02-14,123.42,0.0,0.0,123.42,0.0
E1025,2025-02-28,197.85,0.0,0.0,197.85,0.0
E1025,2025-03-14,86.31,0.0,0.0,86.31,0.0
E1026,2025-01-03,150.82,0.0,0.0,150.82,0.0
E1026,2025-01-17,164.24,0.0,0.0,164.24,0.0
E1026,2025-01-31,85.65,0.0,0.0,85.65,0.0
E1026,2025-02-14,159.23,0.0,0.0,159.23,0.0
E1026,2025-02-28,105.17,0.0,0.0,105.17,0.0
E1026,2025-03-14,144.85,0.0,0.0,144.85,0.0
E1027,2025-01-03,145.03,0.0,0.0,145.03,0.0
E1027,2025-01-17,130.37,0.0,0.0,130.37,0.0
E1027,2025-01-31,63.54,0.0,0.0,63.54,0.0
E1027,2025-02-14,175.3,0.0,0.0,175.3,0.0
E1027,2025-02-28,98.12,0.0,0.0,98.12,0.0
E1027,2025-03-14,77.98,0.0,0.0,77.98,0.0
E1028,2025-01-03,56.12,0.0,0.0,56.12,0.0
E1028,2025-01-17,138.63,0.0,0.0,138.63,0.0
E1028,2025-01-31,151.63,0.0,0.0,151.63,0.0
E1028,2025-02-14,52.49,0.0,0.0,52.49,0.0
E1028,2025-02-28,126.81,0.0,0.0,126.81,0.0
E1028,2025-03-14,83.97,0.0,0.0,83.97,0.0
E1029,2025-01-03,146.78,0.0,0.0,146.78,0.0
E1029,2025-01-17,76.15,0.0,0.0,76.15,0.0
E1029,2025-01-31,153.64,0.0,0.0,153.64,0.0
E1029,2025-02-14,108.01,0.0,0.0,108.01,0.0
E1029,2025-02-28,190.51,0.0,0.0,190.51,0.0
E1029,2025-03-14,70.63,0.0,0.0,70.63,0.0
E1030,2025-01-03,101.16,0.0,0.0,101.16,0.0
E1030,2025-01-17,67.02,0.0,0.0,67.02,0.0
E1030,2025-01-31,188.7,0.0,0.0,188.7,0.0
E1030,2025-02-14,181.6,0.0,0.0,181.6,0.0
E1030,2025-02-28,88.69,0.0,0.0,88.69,0.0
E1030,2025-03-14,149.0,0.0,0.0,149.0,0.0
E1031,2025-01-03,172.58,0.0,0.0,172.58,0.0
E1031,2025-01-17,133.28,0.0,0.0,133.28,0.0
E1031,2025-01-31,129.45,0.0,0.0,129.45,0.0
E1031,2025-02-14,86.28,0.0,0.0,86.28,0.0
E1031,2025-02-28,63.97,0.0,0.0,63.97,0.0
E1031,2025-03-14,184.58,0.0,0.0,184.58,0.0
E1032,2025-01-03,185.06,0.0,0.0,185.06,0.0
E1032,2025-01-17,144.97,0.0,0.0,144.97,0.0
E1032,2025-01-31,100.85,0.0,0.0,100.85,0.0
E1032,2025-02-14,102.38,0.0,0.0,102.38,0.0
E1032,2025-02-28,158.89,0.0,0.0,158.89,0.0
E1032,2025-03-14,184.57,0.0,0.0,184.57,0.0
E1033,2025-01-03,183.06,0.0,0.0,183.06,0.0
E1033,2025-01-17,166.98,0.0,0.0,166.98,0.0
E1033,2025-01-31,146.3,0.0,0.0,146.3,0.0
E1033,2025-02-14,62.62,0.0,0.0,62.62,0.0
E1033,2025-02-28,74.24,0.0,0.0,74.24,0.0
E1033,2025-03-14,184.78,0.0,0.0,184.78,0.0
E1034,2025-01-03,140.96,0.0,0.0,140.96,0.0
E1034,2025-01-17,51.38,0.0,0.0,51.38,0.0
E1034,2025-01-31,65.22,0.0,0.0,65.22,0.0
E1034,2025-02-14,149.53,0.0,0.0,149.53,0.0
E1034,2025-02-28,50.76,0.0,0.0,50.76,0.0
E1034,2025-03-14,74.12,0.0,0.0,74.12,0.0
E1035,2025-01-03,132.31,0.0,0.0,132.31,0.0
E1035,2025-01-17,153.78,0.0,0.0,153.78,0.0
E1035,2025-01-31,147.79,0.0,0.0,147.79,0.0
E1035,2025-02-14,83.64,0.0,0.0,83.64,0.0
E1035,2025-02-28,156.83,0.0,0.0,156.83,0.0
E1035,2025-03-14,85.59,0.0,0.0,85.59,0.0
E1036,2025-01-03,98.81,0.0,0.0,98.81,0.0
E1036,2025-01-17,161.97,0.0,0.0,161.97,0.0
E1036,2025-01-31,147.44,0.0,0.0,147.44,0.0
E1036,2025-02-14,177.38,0.0,0.0,177.38,0.0
E1036,2025-02-28,148.64,0.0,0.0,148.64,0.0
E1036,2025-03-14,135.25,0.0,0.0,135.25,0.0
E1037,2025-01-03,64.05,0.0,0.0,64.05,0.0
E1037,2025-01-17,105.16,0.0,0.0,105.16,0.0
E1037,2025-01-31,89.78,0.0,0.0,89.78,0.0
E1037,2025-02-14,86.6,0.0,0.0,86.6,0.0
E1037,2025-02-28,195.95,0.0,0.0,195.95,0.0
E1037,2025-03-14,108.96,0.0,0.0,108.96,0.0
E1038,2025-01-03,183.81,0.0,0.0,183.81,0.0
E1038,2025-01-17,144.67,0.0,0.0,144.67,0.0
E1038,2025-01-31,169.22,0.0,0.0,169.22,0.0
E1038,2025-02-14,125.4,0.0,0.0,125.4,0.0
E1038,2025-02-28,136.54,0.0,0.0,136.54,0.0
E1038,2025-03-14,123.88,0.0,0.0,123.88,0.0
E1039,2025-01-03,79.29,0.0,0.0,79.29,0.0
E1039,2025-01-17,158.37,0.0,0.0,158.37,0.0
E1039,2025-01-31,92.12,0.0,0.0,92.12,0.0
E1039,2025-02-14,53.65,0.0,0.0,53.65,0.0
E1039,2025-02-28,146.82,0.0,0.0,146.82,0.0
E1039,2025-03-14,76.57,0.0,0.0,76.57,0.0
